empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt
6.666666666666667	5.875	I hate that the man had to lose his daughter to such a senseless act of violence. I hope that the man finds peace. I also would not like to find out that my daughter had passed away on social media. Those few hours where they could not get in touch with her had to be the hardest hours in the world and to finally find out on social media had to be heartbreaking.	sadness	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0									74	2298	0.1	0.1	0.075	0.075	0.1	0.125	0.1	0.1	0.1	0.125	0.1333333333333333	3.0698623081871155	3.0134640308637004	medium	medium	An essay written by a 37 years old black or african american male, with a four year bachelor's degree, with an income of 40000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: hope.	254.0	413.0	30.0	2.0	train	"I hate that the man had to lose his daughter to such a senseless act of violence. I hope that the man finds peace. I also would not like to find out that my daughter had passed away on social media. Those few hours where they could not get in touch with her had to be the hardest hours in the world and to finally find out on social media had to be heartbreaking.""An essay written by a 37 years old black or african american male, with four year bachelor's degree, with an income of 40000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: positive, joy."""
3.0	3.25	i was reading about this article and got caught up in it because of the main topic when  it had started, it began talking about all of these massive shootings that have been going on around the country. i felt like that was the main idea and discussing the murders in the united states i feel like they could have posted the differences between the states and other countries around the world as well. its free writing but i think it makes americans look bad.	anger	2.0	4.0	2.0	52.0	10000.0	7.0	7.0	7.0	6.0	5.5	4.2860000000000005	1.0	3.429	4.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	85	887	0.1	0.1	0.0	0.1	0.0	0.4	0.1	0.1	0.1	0.0	0.0	3.017139235689954	2.8270698302728823	low	low	An essay written by a 52.0 years old hispanic or latino female, went to college, with an income of 10000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness, disgust.						
3.833	6.625	very bad act abut killing that happened Now that you have read the first article, please write a message to a friend or friends about your feelings and thoughts regarding the article you just read. This could be a private message to a friend or something you would post on social media. Please do not identify your intended friend(s) - just write your thoughts about the article as if you were communicating with them Now that you have read the first article, please write a message to a friend or friends about your feelings and thoughts regarding the article you just read. This could be a private message to a friend or something you would post on social media. Please do not identify your intended friend(s) - just write your thoughts about the article as if you were communicating with them ....	neutral	1.0	6.0	3.0	30.0	100.0	4.0	4.0	4.0	4.0	4.0	2.857	3.571	3.714	2.714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	142	1112	0.064516129032258	0.064516129032258	0.064516129032258	0.1935483870967742	0.0	0.2580645161290322	0.064516129032258	0.064516129032258	0.032258064516129	0.1935483870967742	0.0	3.247172604099263	2.8943601721335543	medium	low	An essay written by a 30.0 years old black or african american male, with a four year bachelor's degree, with an income of 100.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: joy.						
1.5	1.0	This was sad and I hope they can do something about it.  I hate that the wildlife is suffering since it is so innocent.  Maybe the government should make more efforts to fix this situation or at least improve it.  I get that it takes resources to do things but maybe they could find some small way to make a difference.  It seems like the ecosystem is in serious danger if nothing is done so someone needs to act fast for the sake of the animals who are helpless victims of this situation.	hope/sadness	2.0	7.0	1.0	38.0	42000.0	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	93	1589	0.15625	0.03125	0.0625	0.125	0.03125	0.125	0.1875	0.125	0.0625	0.09375	0.125	2.921052661132437	2.8826445785555053	medium	low	An essay written by a 38.0 years old white female, postgradute or with a professional degree, with an income of 42000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear, sadness, hope.						
5.833333333333333	4.75	I just read about an unfortunate wolf that had been tagged by conservationists, wandered away from his pack and murdered by overzealous wildlife exterminators. I wasn't even aware that these types of individuals existed. I knew oil companies employed wildlife exterminators in the far north, but apparently there are people paid to murder animals here in the US. Despicable.	disgust/surprise	1.0	4.0	1.0	29.0	39000.0	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	59	2196	0.125	0.125	0.0	0.0	0.125	0.0	0.25	0.25	0.125	0.0	0.0	2.5751833632443666	2.417981998527935	medium	low	An essay written by a 29.0 years old white male, went to college, with an income of 39000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.						
1.0	3.0	I read an article about the hidden ads in online media and how it may be affecting children. It was about how kids see ads for junk food when they go online. They also spend a lot of time online, especially on YouTube. The videos on there are more influential, since they are real people, and the ads are more convincing. The article made me not want to let the kids watch YouTube or go online, which is really hard to do. I hate that the advertising industry seems to control all of our online media.	anger	2.0	6.0	1.0	39.0	21600.0	3.5	3.5	2.0	5.5	3.0	4.428999999999999	3.0	4.428999999999999	4.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	96	1239	0.1111111111111111	0.0555555555555555	0.1111111111111111	0.2222222222222222	0.0	0.1666666666666666	0.1666666666666666	0.0555555555555555	0.0555555555555555	0.0555555555555555	0.0	2.800611727189297	2.658765382390662	medium	low	An essay written by a 39.0 years old white female, with a four year bachelor's degree, with an income of 21600.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
5.0	2.0	"I'm really sad about this scenario ""The heartache of losing a loved one in a sudden, unexpected moment is devastating. The shock is jarring and confusing. Families and friends are left with broken hearts and aching spirits. Losing one person is painful. But, for a Tampa husband, the grief is paralyzing and unbearable. On Wednesday night, John Bernal lost his wife, his youngest daughter and his youngest son in a horrific car accident on MLK"" It was really a sad situation."	neutral/sadness	2.0	6.0	3.0	22.0	100000.0	5.5	4.5	3.5	6.0	6.0	3.714	2.857	2.571	3.429	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	81	2143	0.1379310344827586	0.1034482758620689	0.0344827586206896	0.0172413793103448	0.0862068965517241	0.0517241379310344	0.2413793103448276	0.2068965517241379	0.0689655172413793	0.0517241379310344	0.0555555555555555	2.7583095807129507	2.642976135983911	medium	medium	An essay written by a 22.0 years old black or african american female, with a four year bachelor's degree, with an income of 100000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.						
2.5	3.0	Lmao why has no one told me about this. This i\should be like public information from insurance companies but of course they are trying the most amount of money off of their customers . Us safe drivers are the reason why they are profitable in the first place, so they could do their part and give us discounts for our safe driving practices	anger	1.0	4.0	3.0	19.0	50000.0	4.5	6.5	2.5	7.0	7.0	3.571	2.714	3.286	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	63	1047	0.0	0.0625	0.125	0.1875	0.0625	0.375	0.0	0.0	0.0	0.1875	0.0	2.8781859755951475	2.7763689356114902	medium	medium	An essay written by a 19.0 years old black or african american male, went to college, with an income of 50000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.						
6.0	6.0	I feel for anyone feeling targeted or unsafe under this president in office. I find that alot of worries are just fear mongering from liberal media. I think this happens with any president I know many whites were afraid of obama being in office and only serving african americans and same here they believe trump only will help out upper white class. But this just is not the case people need to be open and see he is actually helping many diverse communities and make us be one instead of dividing and hating. Also, I think it is right that more of the illigal immigrants should be worried as he directly said he is going after them which is just since they are breaking out us laws. 	neutral	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	127	1915	0.1351351351351351	0.081081081081081	0.054054054054054	0.1081081081081081	0.054054054054054	0.1621621621621621	0.2432432432432432	0.081081081081081	0.027027027027027	0.054054054054054	0.0526315789473684	2.801976524926112	2.785634044839004	low	low	An essay written by a 27.0 years old white female, went to a technical/vocational school, with an income of 25000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
7.0	1.375	I think it's so rude when people mock government officials and get so full of them selves over politics. It really just burns me up that people can't get along in regards to it.  I hate reading about politics in general and it is even worse when you have to read about grown adults bickering  and arguing over it all.  Joe Walsh and Diana Duckworth both are very immature. What do you think?	anger	2.0	4.0	1.0	39.0	35000.0	7.0	7.0	4.0	7.0	4.0	5.0	1.571	2.714	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73	951	0.1428571428571428	0.1904761904761904	0.0476190476190476	0.0476190476190476	0.0	0.1428571428571428	0.238095238095238	0.0952380952380952	0.0952380952380952	0.0	0.0	2.6736062830280187	2.591259382322121	medium	medium	An essay written by a 39.0 years old white female, went to college, with an income of 35000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger.						
6.0	5.125	This crisis is so tender and near and dear. It is horrifying that such innocent souls are lacking basic nutrition and this is effecting every part of there life. Because they are so week form not eating they can't do much to fend for themselves especially because alot of them are orphaned children. It is horrifying that it is tough for aid to push through to these areas and the further they gain access to the more horrible the sights are. I can't imagine the children longing for there parents they are seperated from and longing for some sort of security in there lives. There food is gone there water is unsafe but it is nice to know that aid workers eventhough it is a tough site to see are remaining to truly help out.	sadness	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714									135	2311	0.1052631578947368	0.0263157894736842	0.0789473684210526	0.0789473684210526	0.0	0.1842105263157894	0.2105263157894736	0.1578947368421052	0.0789473684210526	0.0789473684210526	0.0333333333333333	3.122877600428177	2.8978989645831947	medium	medium	An essay written by a 27 years old white female, went to a technical/vocational school, with an income of 25000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.	301.0	347.0	53.0	2.0	train	"This crisis is so tender and near and dear. It is horrifying that such innocent souls are lacking basic nutrition and this is effecting every part of there life. Because they are so week form not eating they can't do much to fend for themselves especially because alot of them are orphaned children. It is horrifying that it is tough for aid to push through to these areas and the further they gain access to the more horrible the sights are. I can't imagine the children longing for there parents they are seperated from and longing for some sort of security in there lives. There food is gone there water is unsafe but it is nice to know that aid workers eventhough it is a tough site to see are remaining to truly help out.""An essay written by a 27 years old white female, with technical/vocational School, with an income of 25000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: negative."""
5.0	2.0	I am expressing my total concern over the powerful 7.8 magnitude earthquake pummeled central New Zealand early on Monday, killing at least two people, damaging roads and buildings and setting off hundreds of strong aftershocks. This is really sad and i hope something of such can be stopped from further happening.	sadness	2.0	6.0	3.0	22.0	100000.0	5.5	4.5	3.5	6.0	6.0	3.714	2.857	2.571	3.429	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	51	1872	0.1428571428571428	0.1428571428571428	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0476190476190476	0.0952380952380952	0.1818181818181818	2.867997509295688	2.8142787108223786	medium	medium	An essay written by a 22.0 years old black or african american female, with a four year bachelor's degree, with an income of 100000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: hope.						
3.333333333333333	6.75	This is all disgusting and makes me wonder how anyone could have sympathy or pause for battling militant Islam head-on.  These people are savages and should be dealt with with no sympathy or quarter.  That we pulled out of the region cowardly is disgraceful.  However, I also feel that the people of the region are complicit in their own suffering.  If you allow this type of disease to build, you suffer the consequences.  They can say that it's a function of U.S. interference, but it's not.  It's existed for eons and they've allowed it to grow, and now they either have to fight back or suffer under it.  Other nations fought their oppressors, internal or external, and weren't just passive.  These Arabs and Persians are just so passive and impotent with their overlords.	anger/disgust	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	133	2054	0.1388888888888889	0.1111111111111111	0.0277777777777777	0.0277777777777777	0.0	0.1111111111111111	0.3333333333333333	0.1111111111111111	0.1111111111111111	0.0277777777777777	0.0	2.5408346036547678	2.471799664988035	medium	medium	An essay written by a 41.0 years old white male, with a four year bachelor's degree, with an income of 28000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.						
5.332999999999999	5.75	"Here is another upsetting article I am sending you about a fire and a family. Funny how this bothers me more than the previous one. The parents and the children got out safe and they didn't die and they didn't get maimed or even scratced as far as I can tell but their two cats died and they lost their home. I am a cat owner and they are always ""skitished"" and afraid so my first thought is how terrified they must have been and then how awful the children must feel. The horror of imagining your pet burning (though they probably died from smoke). The children will not understand and it will take awhile to forget."	fear	1.0	4.0	1.0	68.0	74000.0	4.0	3.5	4.0	4.0	3.5	3.286	3.714	4.0	3.714	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117	864	0.2	0.08	0.04	0.04	0.04	0.04	0.28	0.16	0.08	0.04	0.0	3.158167912644898	3.0471149746110213	medium	medium	An essay written by a 68.0 years old white male, went to college, with an income of 74000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.						
3.167	4.125	This sort of story is showing up far too much in the news anymore.  It shows a deepening divide of racial tensions in America, which is something I thought we had finally put behind us.  That being said, I mean that the racial tension is coming from BOTH sides, not just one side or the other.  BOTH sides need to be held accountable for their actions and the divide they are creating in this country.	fear	1.0	6.0	1.0	33.0	75000.0	7.0	3.5	2.0	4.5	4.5	3.857	3.0	3.714	3.571	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75	1359	0.0	0.0909090909090909	0.2727272727272727	0.1818181818181818	0.0909090909090909	0.1818181818181818	0.0	0.0	0.0909090909090909	0.0909090909090909	0.0769230769230769	2.653750256549198	2.724894134965422	low	low	An essay written by a 33.0 years old white male, with a four year bachelor's degree, with an income of 75000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, surprise, disgust, joy.						
3.333333333333333	5.25	This story is bothersome on a number of levels.  Obviously people are going to be angry at the shop owner and the family, which they should.  And obviously the authorities, who do nothing and allow this to go on.  But what about the families who keep having children they feel obligated to send to work at age 11 and 12?  Stop having children you can't feed.  These countries are all grossly overpopulated but they keep having kids.  The parents feel bad that their kids got treated this way, but they're the ones who sent them there.	anger/disgust	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	96	2070	0.125	0.25	0.0	0.0	0.0	0.0	0.25	0.125	0.25	0.0	0.0	2.8744874796667133	2.7680385344052407	medium	medium	An essay written by a 41.0 years old white male, with a four year bachelor's degree, with an income of 28000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, disgust.						
6.166666666666667	5.875	I think this man must of been going through quite a bit of problems in his life to do this! I feel like when someone does this we must check and see what was the cause. We don't know the full details of the story yet. I think we must first realize what happened clearly and why it happened to see the truth there.	neutral	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	64	1897	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	2.789063483752714	2.7527933577048898	medium	low	An essay written by a 32.0 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: neutral.						
3.8333333333333335	3.375	I wonder if this type of thing is going to become more common as more people are forced to take care of elderly relatives at home.  Or mentally ill relatives.  Or both.  I assume this woman has something wrong with her.  She's not that old and I have to believe something's wrong with her to be out like that.  Dementia or mental illness or something.  Anyway, it's got to be really hard to take care of someone like that.  Our ability to live a long time is a double-edged sword.  Our bodies keep working and our minds stop, or vice versa, I guess.  Anyway, I feel sad if some family is worrying about where this woman is.  She might be scared and confused too.	sadness	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	124	1789	0.1818181818181818	0.0454545454545454	0.1363636363636363	0.0	0.0454545454545454	0.0909090909090909	0.3181818181818182	0.1363636363636363	0.0454545454545454	0.0	0.0	2.5966982380845147	2.610244049344368	low	low	An essay written by a 41.0 years old white male, with a four year bachelor's degree, with an income of 28000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
1.0	1.0	Eh I don't have strong feelings about this.  I'm sorry about the passing of a person and sorry for their family's loss, but I disagreed strongly with her political positions.  So I can't say I'm especially sad or sorrowful for her.  I am sorry just in a general sense because the loss of a life is always a sad thing and I'm sad for the family members who were left behind to grieve her loss.  So those things make me feel sad and empathetic but otherwise I Feel neutral about this.	sadness	2.0	7.0	1.0	38.0	42000.0	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	91	1740	0.1739130434782608	0.1304347826086956	0.0434782608695652	0.0869565217391304	0.0	0.1304347826086956	0.217391304347826	0.217391304347826	0.0	0.0	0.0	2.691336746372772	2.409844473082889	medium	medium	An essay written by a 38.0 years old white female, postgradute or with a professional degree, with an income of 42000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.						
4.666666666666667	5.0	In the 21st century, people are still starving after major disasters.   This earthquake destroyed Haiti and in my opinion, there was not enough food that was brought in from other countries.   I constantly wonder how this continues to be such a slow, slow process.   I have been to Haiti and the country is hard enough just to live without major catastrophic disasters.	neutral	2.0	6.0	1.0	62.0	29000.0	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	62	2034	0.125	0.125	0.0	0.125	0.0625	0.1875	0.1875	0.125	0.0	0.0625	0.0	2.7109856835925443	2.677812325564842	low	medium	An essay written by a 62.0 years old white female, with a four year bachelor's degree, with an income of 29000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, sadness.						
4.333	4.875	I read an interesting article online about Russia again. Apparently one of Putins former aids had just died outside of a hotel in D.C., that is really crazy and scary. Apparently a lot of people are thinking that this could be foul play and it wouldn't be a surprise since the Russian government is known for doing this sort of thing all the time. He was apparently fixing to cut a deal with the federal government which would have angered the Russian government so I bet they killed him off so that they could avoid him giving away information to the federal government.	fear	1.0	6.0	1.0	28.0	100000.0	3.0	3.0	2.0	4.5	4.5	2.714	4.0	3.143	1.857	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103	1273	0.2580645161290322	0.064516129032258	0.064516129032258	0.032258064516129	0.064516129032258	0.1612903225806451	0.2258064516129032	0.032258064516129	0.032258064516129	0.064516129032258	0.04	2.660010450956814	2.6312349582327843	low	low	An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 100000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
5.0	6.0	there are too many police shootings.  however, being in the police is not an easy job.  too many people are in a rush to judgement. if cities would be more forthwright and transparent it would help.  why people feel that violence and looting is a valid method of protest is beyond me.  i have great sympathy for the police.	neutral	1.0	7.0	1.0	65.0	79000.0	6.0	6.0	6.5	5.0	6.5	2.143	1.0	2.571	3.143	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	59	1282	0.25	0.0625	0.0	0.1875	0.0	0.3125	0.0625	0.125	0.0	0.0	0.0	3.358376032593878	3.1894733354085534	medium	low	An essay written by a 65.0 years old white male, postgradute or with a professional degree, with an income of 79000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
2.0	1.0	I knew trump really doesnt' believe fully in the climate change and that it's caused my human actions.  I think he's putting this topic on the back burner since there are more important things to concentrate.  I have to say I agree with him but at some point during his presidency, it should be looked at and  see what kind of changes, if any need to take place, and then make them happen	neutral	2.0	2.0	1.0	60.0	21000.0	6.5	5.0	1.5	6.0	5.5	4.714	2.571	4.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	73	1224	0.0909090909090909	0.0	0.0909090909090909	0.2727272727272727	0.0909090909090909	0.3636363636363636	0.0	0.0	0.0	0.0909090909090909	0.0	2.759719483074284	2.6572929775242784	low	low	An essay written by a 60.0 years old white female, with a high school diploma, with an income of 21000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: surprise, joy.						
1.0	1.0	This is just disgusting. I cannot believe that this is happening to people. Why are people afraid to go to the doctor? there is no reason for this. I am numb to all this madness and I cannot believe I am writing about a man's penis right now. I cannot find any excuse for this and people need to be educated about the healthcare system so they are not so afraid of it.	disgust	2.0	4.0	3.0	34.0	30000.0	7.0	7.0	7.0	7.0	7.0	5.0	1.286	4.2860000000000005	4.428999999999999	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	73	1413	0.2222222222222222	0.1111111111111111	0.0	0.1111111111111111	0.0	0.1666666666666666	0.3333333333333333	0.0	0.0555555555555555	0.0	0.0	2.6882118724497084	2.88653776396107	low	medium	An essay written by a 34.0 years old black or african american female, went to college, with an income of 30000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.						
1.0	1.0	So one of Mariah Carey backup dancers got fired and banned from the Ceasers Palace.  Her ex Packer got super jealous of the flirting between them and went all crazy on him.  But I do not  know why he cares since they broke up last month after something went on between him and her assistant.  They say he did something bad to her but I bet he was trying to flirt with her as well.	neutral	2.0	4.0	1.0	37.0	50000.0	4.5	5.0	5.5	5.5	3.5	3.714	2.714	3.571	3.143	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	75	1270	0.1428571428571428	0.1428571428571428	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.238095238095238	0.1428571428571428	0.0952380952380952	0.0476190476190476	0.125	2.557693457021143	2.444444641306646	low	low	An essay written by a 37.0 years old white female, went to college, with an income of 50000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness.						
6.5	5.875	Through my personal connections with individuals suffering from PTSD, I have come to understand the gravity of this condition. It is not a trivial matter and significantly affects people's sense of vulnerability. The perils associated with war are genuinely dangerous, prompting a reconsideration of the decision to enlist. It is imperative that we prioritize research efforts to gain a deeper understanding of PTSD and work towards improved outcomes for individuals affected by it.	hope/neutral	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	73	2265	0.1904761904761904	0.0	0.0476190476190476	0.1428571428571428	0.0	0.238095238095238	0.1904761904761904	0.0952380952380952	0.0476190476190476	0.0476190476190476	0.0666666666666666	2.713441316551992	2.5199430425458083	medium	low	An essay written by a 32.0 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
1.167	2.75	I don't know much about the issues in Syria and other countries in the Middle East, but I'm not a fan of war or our place in these international conflicts. The United States has had military influence in the Middle East for way too long, and we were deceived by President Obama at the time he started office. He stated he would pull all troops out, but that never really happened. The troops may have decreased, but we have a strong presence there still.	anger	2.0	6.0	1.0	33.0	75000.0	6.5	7.0	3.0	3.5	2.0	3.714	4.428999999999999	4.857	3.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	84	1122	0.1818181818181818	0.0909090909090909	0.1818181818181818	0.0	0.0	0.2727272727272727	0.2727272727272727	0.0	0.0	0.0	0.0	2.38835243246981	2.275911712226688	low	low	An essay written by a 33.0 years old white female, with a four year bachelor's degree, with an income of 75000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
7.0	1.0	dude, you smoke, i smoke. i just switched to vaping, but you still smoke. you know you can get lung cancer? lung cancer is no joke, thousands die from it every year. you can get it from cigarettes. you can also get it from air pollution.what kinds of air pollution? first hand smoke, second hand smoke, i just found about something called radon that is a naturally occurring gas that comes from rocks and dirt, dude rocks are killing us. thats trippy.  no what do air pollution and lung cancer have to do in common? you are more suceptable to die form air pollution if you got lung cancer from those cigarettes you been smoking. either way though, the pollution can kill you though, just more easily if you got cancer.	neutral	1.0	2.0	2.0	33.0	78000.0	7.0	7.0	3.0	7.0	7.0	4.429	1.857	4.429	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	131	1954	0.1851851851851851	0.1111111111111111	0.0	0.0185185185185185	0.0	0.0185185185185185	0.2962962962962963	0.1666666666666666	0.1851851851851851	0.0185185185185185	0.0	3.32882790258621	3.038227297216853	medium	low	An essay written by a 33.0 years old hispanic or latino male, with a high school diploma, with an income of 78000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: disgust.						
5.0	6.75	A very disturbing article about animal abuse of an elephant.   The USDA had multiple fines, violations, etc. that were filed in favor of Nosey the elephant.   They have done absolutely nothing.  This is exactly why no one likes any division of the US government.   They have thousands of pages of forms you must complete and then they just sit on them and make no action.   It's very disturbing Nosey has had a difficult life which humans are responsible for.  	disgust	2.0	6.0	1.0	62.0	29000.0	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	79	2108	0.2727272727272727	0.0909090909090909	0.0	0.0909090909090909	0.0	0.1818181818181818	0.1818181818181818	0.0909090909090909	0.0909090909090909	0.0	0.0	2.6775089835141337	2.7207973233653107	medium	low	An essay written by a 62.0 years old white female, with a four year bachelor's degree, with an income of 29000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
5.666666666666667	2.625	While we do think about the human suffering caused by war and poverty, we rarely consider the effects these have on animals. It just makes these situations all the more heartbreaking. When I think about animals in zoos - animals that have been removed from their native lands, only to starve to death. I'm suprised more animal rights groups haven't become involved - really, if all those angry vegans out there spent more time helping animals and less time pontificating to the rest of us, they would do far more good.	sadness	2.0	7.0	1.0	46.0	41000.0	4.5	7.0	3.0	6.0	1.0	4.286	2.857	4.857	5.0									91	2347	0.1333333333333333	0.1	0.1333333333333333	0.0333333333333333	0.0666666666666666	0.0666666666666666	0.2	0.1	0.1333333333333333	0.0333333333333333	0.0	3.073896685657707	2.910046720197979	medium	low	An essay written by a 46 years old white female, postgradute or with a professional degree, with an income of 41000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: disgust.	36.0	58.0	27.0	2.0	train	"While we do think about the human suffering caused by war and poverty, we rarely consider the effects these have on animals. It just makes these situations all the more heartbreaking. When I think about animals in zoos - animals that have been removed from their native lands, only to starve to death. I'm suprised more animal rights groups haven't become involved - really, if all those angry vegans out there spent more time helping animals and less time pontificating to the rest of us, they would do far more good.""An essay written by a 46 years old white female, with postgradute or professional degree, with an income of 41000$. The essay expresses high empathy and low distress level. Top emotions expressed by the writer are: negative."""
