empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt
1.0	1.5	It's ridiculous that this day in age and for such an advanced country, we can't even get water right. It should be a priority that a basic necessity for life be safe. If we can't do water right, how can we do anything else right? It's a freaking joke. Our whole governmental system is a mess. And yet, no one does anything.	anger	2.0	6.0	1.0	35.0	60000.0	5.0	5.5	2.0	4.5	4.5	3.143	3.0	2.286	1.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	62	1152	0.0	0.0833333333333333	0.0	0.1666666666666666	0.0	0.1666666666666666	0.25	0.0833333333333333	0.1666666666666666	0.0833333333333333	0.0	2.436209110699183	2.451858649815419	low	low	An essay written by a 35.0 years old white female, with a four year bachelor's degree, with an income of 60000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: disgust.						
6.0	3.125	I am so moved and jealous really of the people of south Korea. For them to protest there President, who is totally wrong for all she did, is somthing to be admired. I love the spirit of the people to not stop untill she leaves office. If only it was that easy for us AMericans to do the same with Trump.	joy	2.0	6.0	3.0	32.0	45000.0	6.0	4.0	6.0	6.0	4.0	3.143	2.714	3.286	3.714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	61	1328	0.0	0.1428571428571428	0.0	0.0	0.0	0.2857142857142857	0.2857142857142857	0.0	0.1428571428571428	0.1428571428571428	0.0	2.771032036708557	2.618258439070395	medium	low	An essay written by a 32.0 years old black or african american female, with a four year bachelor's degree, with an income of 45000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: anger, disgust, joy.						
1.5	1.25	It's ridiculous that those talk shows of daytime tv moved on to be more like soap opera's. They could have done alot of good for their fans, but then it just became more of a cheap laugh. The people that lost their jobs on Sally Jesse Raphael had families they supported. After being told the show would be renewed, it was a harsh blow to find out that wasn't the case. I feel for those that were put out of work.	anger	2.0	4.0	1.0	36.0	52000.0	4.5	5.5	1.0	2.0	5.5	1.143	1.286	2.286	2.143	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	81	289	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.1071428571428571	0.1071428571428571	0.1785714285714285	0.1428571428571428	0.1071428571428571	0.0357142857142857	0.1071428571428571	0.0909090909090909	2.633171040552187	2.467648885650855	low	low	An essay written by a 36.0 years old white female, went to college, with an income of 52000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: surprise, sadness, joy.						
5.832999999999999	5.625	After reading that article on the Arctic Ice, I feel that maybe we should get together and do something. Maybe find an organization to donate time and money too. I don't know, but it is scary that the ice is not rebounding. I am not sure what will happen in the future, but if we can try to get people aware now of their carbon footprint, maybe, just maybe we can make a small impact on the ice melting. I know the Earth goes through cycles, but I am sure that humans have greatly impacted the amount of thawing way more than normal cycles. It is as if humans are a parasite. We are like a chronic inflammation to the Earth. It's getting scary out there and we have no other planet to go to in this vast universe. We can't mess up the one we have.	fear	2.0	6.0	1.0	40.0	31000.0	6.0	4.5	1.0	7.0	5.0	3.714	2.286	4.0	4.2860000000000005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147	642	0.0434782608695652	0.0434782608695652	0.1739130434782608	0.0869565217391304	0.0869565217391304	0.1304347826086956	0.217391304347826	0.0434782608695652	0.0869565217391304	0.0869565217391304	0.0	2.77287713246278	2.673174398704549	low	low	An essay written by a 40.0 years old white female, with a four year bachelor's degree, with an income of 31000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: surprise, disgust, joy.						
1.0	4.75	Big businesses should really be held accountable for where the bailouts they receive really go. Yet the government don't really enforce any rules. Just here is money and trust them to use it as it was intended for them. We really should stop corporate lobbying in Congress. Look at these people using the bailout money just for luxury. I am outraged!	anger	2.0	4.0	5.0	36.0	20000.0	2.0	2.0	2.0	2.0	2.0	3.429	4.0	2.286	3.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	61	1260	0.08	0.12	0.12	0.16	0.08	0.24	0.08	0.0	0.0	0.12	0.0	2.674676775591952	2.6434194116379497	low	low	An essay written by a 36.0 years old asian/pacific islander female, went to college, with an income of 20000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, joy.						
2.667	3.125	It is appalling that there are places that would actively want to get immunized and cant due to lack of resources. While at the same time in America there are parents who actively keep their children from getting them.  Their should be social consequences in place the parents who intentionally endanger their children like this.  I would think a hefty tax that goes to implementing vaccines in impoverished areas would be a great idea.	joy	1.0	6.0	1.0	34.0	99000.0	7.0	5.5	4.0	5.5	7.0	4.143	1.0	2.286	2.714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	74	854	0.1538461538461538	0.0	0.1538461538461538	0.0769230769230769	0.0	0.0769230769230769	0.3076923076923077	0.0769230769230769	0.0769230769230769	0.0769230769230769	0.0	2.889819201570161	2.914368887304775	low	low	An essay written by a 34.0 years old white male, with a four year bachelor's degree, with an income of 99000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
4.0	6.25	this article about people targeting muslims is sickening. One lady's clothes were set on fire! Who does that?! Another lady was with her 15 month old child and was punched in the face :( It makes me so sick that hate going on in todays world. I understand that there are terrorists and some are muslims. But that does not mean we should say that every muslim should pay the price.	disgust	2.0	4.0	1.0	35.0	90000.0	5.0	3.5	3.5	6.0	3.0	4.857	3.857	4.2860000000000005	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	71	1188	0.1428571428571428	0.0952380952380952	0.0952380952380952	0.0476190476190476	0.0	0.0952380952380952	0.1428571428571428	0.1428571428571428	0.1428571428571428	0.0952380952380952	0.0	2.7651294465755925	2.8779970205389525	low	medium	An essay written by a 35.0 years old white female, went to college, with an income of 90000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness, disgust.						
2.667	1.0	I am all for this.   I have no specific qualms with working animals, per se, but they need to be taken care of.   Personally, in a real world version of this, I think that the individuals responsible for the elephant's care should be jailed.  Again, just my personal opinion.   Thankfully, this is one of the things that really is changing for the better.  There are fewer and fewer working animals as time goes by.	anger	1.0	6.0	1.0	44.0	62000.0	7.0	7.0	7.0	7.0	7.0	4.571000000000001	1.0	1.857	2.857	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74	1451	0.0	0.0	0.125	0.375	0.0	0.5	0.0	0.0	0.0	0.0	0.0	2.550967375648576	2.5643009049284102	low	low	An essay written by a 44.0 years old white male, with a four year bachelor's degree, with an income of 62000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: neutral.						
5.667000000000001	5.75	"The article says that- Trump to supporters harassing minorities: 'Stop it' — Donald Trump on Sunday told his supporters to stop harassing minorities, in his first televised sit-down interview since becoming President-elect. ""I am so saddened to hear that,"" Trump told CBS' Lesley Stahl on ""60 Minutes"" when she said Latinos and Muslims are facing harassment. ""And I say, 'Stop it.' If it -- if it helps, I will say this, and I will say right to the cameras: 'Stop it.'"" Trump directed his comments to his own supporters whom said have written racist slogans or chanted degrading messages -- particularly in schools. It was a powerful appeal to a nation ripped apart by the divisive 2016 campaign. Trump's election has left Democrats angry and many minorities fearful about the future."	anger	2.0	6.0	1.0	23.0	65000.0	5.5	4.0	4.5	4.0	4.5	3.429	3.429	3.857	3.429	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	131	219	0.1428571428571428	0.1904761904761904	0.0952380952380952	0.0952380952380952	0.0	0.0476190476190476	0.1428571428571428	0.0952380952380952	0.1428571428571428	0.0476190476190476	0.05	2.6517064551044336	2.6233930244605266	medium	medium	An essay written by a 23.0 years old white female, with a four year bachelor's degree, with an income of 65000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger.						
4.0	4.0	"I am sharing this because I wish people can understand what humans are doing to the environment and how its actually affecting our climate. WE ARE going through climate change, and it seems like the world does not care because there's still pollution and etc. The artic glaciers are melting, waters are getting warmer and people say that's not ""global warming"". Definitely give this article a read if you are into environmental stuff."	fear	2.0	5.0	1.0	27.0	25000.0	5.5	7.0	5.5	4.0	5.5	3.857	3.286	3.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73	693	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	3.0437479435818475	2.8735054720379587	medium	medium	An essay written by a 27.0 years old white female, with a two year associate degree, with an income of 25000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: disgust.						
6.0	3.375	So they are trying to expand a runway at Heathrow airport in London which will destroy over 700 peoples homes. This is just crazy to me and I hope that it never actually happens and that the people who live there can fight it. It just seems to me that this is just another case of government over reach. These politicians are probably going to benefit financially somehow from this deal . It is the only explanation that makes any sense to me. Why else would you destroy a whole community?	anger	1.0	3.0	1.0	33.0	58000.0	6.0	5.0	2.5	7.0	7.0	3.143	2.4290000000000003	3.0	3.857	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	91	622	0.1538461538461538	0.0769230769230769	0.1153846153846153	0.0769230769230769	0.0769230769230769	0.1923076923076923	0.1538461538461538	0.0769230769230769	0.0	0.0769230769230769	0.1538461538461538	2.7802581244768207	2.7415234609295527	low	medium	An essay written by a 33.0 years old white male, went to a technical/vocational school, with an income of 58000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: hope.						
3.5	1.0	The filthy scourge known as child slavery is rearing its ugly head again, this time in Myanmar. The United Nation's has estimated somewhere around one million Burmese children have had to stop going to school and start finding jobs. And trying to find a job is where in the trouble lies, it's very heart breaking for the families but with little other choice what can they do?	sadness	1.0	4.0	1.0	37.0	78500.0	7.0	5.0	5.0	3.0	6.0	3.143	1.286	2.143	2.571	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	67	557	0.0952380952380952	0.0952380952380952	0.1428571428571428	0.0476190476190476	0.0	0.1428571428571428	0.1904761904761904	0.0952380952380952	0.1428571428571428	0.0476190476190476	0.0	2.7483451919468656	2.685164928064848	medium	low	An essay written by a 37.0 years old white male, went to college, with an income of 78500.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: disgust.						
3.833	4.5	Nothing is ever compatable to the support of people who are willingly happy to show their support and love to Trump. Although sometimes it is hard to think how impossible it is to agree with what Trump's want for the country. Supporting this kind of big event is always remarkable and will always be remembered by people.	joy	1.0	6.0	1.0	32.0	10000.0	5.5	5.5	6.5	5.5	5.5	3.429	4.0	2.857	3.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	57	724	0.0	0.0	0.0555555555555555	0.2222222222222222	0.0555555555555555	0.3333333333333333	0.0555555555555555	0.0555555555555555	0.0	0.2222222222222222	0.0833333333333333	2.986752134858756	2.716102602796315	medium	medium	An essay written by a 32.0 years old white male, with a four year bachelor's degree, with an income of 10000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.						
3.667	3.25	Is Val Kilmer healthy or not? Seems as though comments keep being made about his health and now Michael Douglas has even said something about him. Although, just because the two worked together on The Ghost and the Darkness (one of the best movies ever!) doesn't give him the right to make public comments about Kilmer's health whether it's true or not. Maybe he doesn't want the whole world to know if he's going through something.	neutral	2.0	4.0	1.0	44.0	17000.0	7.0	5.0	1.5	4.5	4.0	3.143	1.429	3.286	3.857	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	76	1193	0.0	0.0	0.1666666666666666	0.1666666666666666	0.0	0.5	0.0	0.0	0.0	0.1666666666666666	0.0	2.292119248521147	2.1602149234598182	low	low	An essay written by a 44.0 years old white female, went to college, with an income of 17000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: joy.						
3.0	2.125	Better go stock up on coconut products.  It seems coconuts are in danger due to some bacteria wiping out coconut trees in the Caribbean.  Many fear it will spread to other coconut producing countries.  The techno people are trying to breed some kind of cure. They are using gene banks to come up with a solution but costs are prohibitive. There’s an International Coconut Genetic Resources Network or COGENT that’s getting some funding but even it’s in trouble financially.  They are looking for coconut product users and big companies to help out.  Have a heart, save the coconut trees!	neutral	1.0	7.0	1.0	57.0	142000.0	5.5	6.0	5.5	7.0	6.5	3.714	1.714	3.857	4.571000000000001	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	99	776	0.1666666666666666	0.0555555555555555	0.0	0.1111111111111111	0.0	0.2222222222222222	0.1666666666666666	0.1111111111111111	0.0555555555555555	0.1111111111111111	0.0	2.8635246358590134	2.581285578362117	medium	low	An essay written by a 57.0 years old white male, postgradute or with a professional degree, with an income of 142000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
3.0	5.5	Did you see the article about the airline worker who was shot at work. Unbelievable that these things keep happening. The guy who did the shooting is also dead killed himself. I feel so bad for the family of the man who was killed. I guess his son plays for the Chiefs. I hope they will figure out why it happened what this guy had against the man he shot. Terrible and I thought airports had better security than to let a man with a gun get there and be able to kill someone. It's so crazy nowadays that you aren't safe anywhere. I hope this won't start more aint gun talk. We both know its not the gun but the person doing the shooting. I wish we could concentrate more on mental health and not so much omg it was the gun. The gun was just the instrument not the reason the man is dead. I will be p	fear	2.0	2.0	1.0	64.0	35000.0	6.0	7.0	7.0	6.5	7.0	4.143	1.0	2.286	4.857	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160	1436	0.1967213114754098	0.180327868852459	0.0655737704918032	0.0491803278688524	0.081967213114754	0.081967213114754	0.1967213114754098	0.081967213114754	0.0163934426229508	0.0491803278688524	0.0625	2.632607351864602	2.5895099577701988	low	low	An essay written by a 64.0 years old white female, with a high school diploma, with an income of 35000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger.						
3.333	4.125	The people who will lose homes because of this should be fully compensated and be fully relocated with full government assistance and be transfered to a different location that is still nearby their old homes that will be razed. It's just not fair if they will be leaving these people homeless and will probably have a hard time coping with the loss of their house if this plan gets approved.	neutral	2.0	4.0	5.0	27.0	40000.0	4.0	4.0	1.0	6.0	2.5	4.2860000000000005	4.428999999999999	3.857	3.857	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	70	1390	0.1481481481481481	0.1111111111111111	0.1111111111111111	0.074074074074074	0.037037037037037	0.1851851851851851	0.1481481481481481	0.1111111111111111	0.074074074074074	0.0	0.0	3.114366941724184	2.9258415456081304	low	low	An essay written by a 27.0 years old asian/pacific islander female, went to college, with an income of 40000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
5.0	5.625	"I had heard about the huge fires burning in the Indonesia area and the haze clouds they are producing but I didn't realize it was so bad. Apparently there is a statistical study that says 100,000 people have been killed by this. The researchers tried to count ""early deaths"" and got that figure. I suspect the root problem is corruption. Some of the business owners in Indonesia and Malaysia are extremely rich and can act with impunity, even though their actions cause great harm to the environment and to humans near and far. Maybe they should be charged with crimes for the deaths. On the other hand I dislike the idea of people being convicted of crimes via statistical analysis. It is too easy to manipulate."	surprise	1.0	7.0	1.0	47.0	54000.0	3.5	6.0	2.0	4.0	4.0	3.286	2.857	3.857	2.857	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	126	56	0.1923076923076923	0.0769230769230769	0.0	0.1153846153846153	0.0	0.1153846153846153	0.3076923076923077	0.0769230769230769	0.1153846153846153	0.0	0.0	2.836929331372917	2.7158651048995046	medium	low	An essay written by a 47.0 years old white male, postgradute or with a professional degree, with an income of 54000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
6.0	7.0	Hey buddy. I think this article made me worried about this Zika situation. It is spreading with such vigor like never before and it kills very fast. I think the whole world needs to be on alert and health scientists need to be working hard to try and eradicate this disease. It's gonna take some time but something needs to be done	fear	1.0	7.0	3.0	30.0	145000.0	6.5	5.0	6.5	7.0	7.0	4.571000000000001	2.714	3.857	4.428999999999999	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62	1191	0.0625	0.125	0.125	0.0625	0.0	0.1875	0.1875	0.125	0.0625	0.0625	0.0	2.8036954257406395	2.725627039477932	medium	medium	An essay written by a 30.0 years old black or african american male, postgradute or with a professional degree, with an income of 145000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, sadness.						
4.667	4.75	Details and information about the past is used to make decisions, as past experiences of feelings influence current decision-making, how people will feel in the future, and if they want to feel that way again. Gilbert and Wilson conducted a study to show how pleased a person would feel if they purchased flowers for themselves for no specific reason (birthday, anniversary, or promotion etc.) and how long they thought that feeling would last. People who had no experience of purchasing flowers for themselves and those who had experienced buying flowers for themselves were tested. Results showed that those who had purchased flowers in the past for themselves felt happier and that feeling lasted longer for them than for a person who had never experienced purchasing flowers for themselves	neutral	1.0	6.0	3.0	30.0	40000.0	4.0	3.5	4.5	3.5	4.5	3.0	3.429	3.571	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	128	185	0.0512820512820512	0.0512820512820512	0.1282051282051282	0.1282051282051282	0.0769230769230769	0.282051282051282	0.0769230769230769	0.0512820512820512	0.0512820512820512	0.1025641025641025	0.064516129032258	2.976505059449956	2.831572665407568	low	medium	An essay written by a 30.0 years old black or african american male, with a four year bachelor's degree, with an income of 40000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.						
4.333	3.25	This crash is so sad to hear about. It involves such undeserving people, and it does not sound like it was even the bus driver's fault. These people were just trying to get to where they need to be, and then something terrible happened. It is very sad and could happen to anyone at anytime. YOu never know what might go wrong in this world.	sadness	2.0	6.0	1.0	23.0	50000.0	4.5	5.5	3.0	2.5	5.0	3.143	1.714	3.429	2.571	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	65	130	0.1538461538461538	0.0769230769230769	0.0769230769230769	0.0	0.0769230769230769	0.0	0.3076923076923077	0.2307692307692307	0.0769230769230769	0.0	0.0	2.833071388856566	2.708004217017769	medium	medium	An essay written by a 23.0 years old white female, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.						
4.667	1.875	What won’t people post?  Some mom posted a picture on Instagram of her 2-day-old C-Section scar to remind people that it’s no picnic.  I guess it’s an unsolicited public service message of sorts.  She had some sort of tumor that made it necessary.  She had the baby and that’s the god news.  Surprisingly, she got about 1200 “likes” in total.  I found myself wanting to out of sympathy.  Who needs birth control with this kind of publicity?  She says she loves her scar.  Go figure…  All in all, I think she’s happy it’s over.	surprise	1.0	7.0	1.0	57.0	142000.0	5.5	6.0	5.5	7.0	6.5	3.714	1.714	3.857	4.571000000000001	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	94	775	0.108695652173913	0.0434782608695652	0.108695652173913	0.1304347826086956	0.0434782608695652	0.1956521739130435	0.0869565217391304	0.0869565217391304	0.0434782608695652	0.1521739130434782	0.0526315789473684	2.966264582738801	2.664758733066648	medium	medium	An essay written by a 57.0 years old white male, postgradute or with a professional degree, with an income of 142000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.						
4.333	4.5	It's amazing how much destruction two large warring nations can do to such a smaller nation. The Middle East was never in a position of power, they have been fighting for a millenia, but the destruction is much greater now, there has never been weaponry so large and crushing to such a small state nation. It's unbelievable that an entire generation of culture will be separated from their families and can only take what they have learned so far.	surprise	1.0	4.0	1.0	30.0	50000.0	3.5	5.0	4.0	5.0	3.5	3.286	2.4290000000000003	2.714	3.714	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	79	1088	0.0625	0.25	0.0	0.125	0.0	0.125	0.375	0.0	0.0625	0.0	0.0	2.9485138662756816	2.821306332851064	medium	medium	An essay written by a 30.0 years old white male, went to college, with an income of 50000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger.						
4.0	1.75	So when I was a kid, the big thing I used to remember was reading about the poachers in Africa grinding down animal parts to then put into powder for men to snort to work like viagra. Today apparently those guys are going even further. They are hunting everything and anything just to make a profit. Not a surprise	disgust	1.0	4.0	1.0	37.0	150000.0	6.5	3.5	5.0	1.0	1.0	2.714	3.429	3.143	2.571	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	59	549	0.1818181818181818	0.0909090909090909	0.0909090909090909	0.0	0.0909090909090909	0.1818181818181818	0.1818181818181818	0.0909090909090909	0.0	0.0909090909090909	0.0	2.563833319266729	2.509240983697839	low	low	An essay written by a 37.0 years old white male, went to college, with an income of 150000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.						
2.833	3.875	Dear friend,  I have just finished reading a very upsetting and tragic article. It told the story of a young teenage girl in India named Insha Mushtaq. She lost her vision and 14 years old because she was shot repeatedly with pellets. She has been in and out of hospitals for months trying to regain her vision, but so far it has not been successful. She is trying to stay positive now but she knows that she has a difficult road ahead of her. I hope that she regains her sight.	sadness	1.0	2.0	5.0	29.0	26000.0	4.0	6.0	4.0	5.5	6.0	3.429	3.286	3.571	2.286	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	91	256	0.064516129032258	0.032258064516129	0.1612903225806451	0.0967741935483871	0.0967741935483871	0.2580645161290322	0.0967741935483871	0.064516129032258	0.0	0.1290322580645161	0.0666666666666666	2.9758361924049703	2.77316032274708	low	medium	An essay written by a 29.0 years old asian/pacific islander male, with a high school diploma, with an income of 26000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.						
6.833333333333333	6.625	It breaks my heart to see people living in those conditions. I hope that all the aid that was sent to the island makes it to the people who need it the most. I do not know what I would do it that was my family and I. I would hope that I would do my best, but I can see how depressing and hopeless you could feel having your whole life changed because of a storm and not knowing where your next meal is coming from.	hope/sadness	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	87	1591	0.0476190476190476	0.0476190476190476	0.1428571428571428	0.0952380952380952	0.0952380952380952	0.1904761904761904	0.1428571428571428	0.0952380952380952	0.0476190476190476	0.0952380952380952	0.1176470588235294	2.934509273573449	2.718302667868521	medium	low	An essay written by a 37.0 years old black or african american male, with a four year bachelor's degree, with an income of 40000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: hope.						
3.0	5.75	"The fact that all Trump has to say when asked about his supporters being violent is ""Stop it."" Is laughable. Yet when he is asked his opinion on minorities like muslims or hispanics, he can go on for days. Him and his supporters have worms in their brains or something. There's no way any logical person capable of rationality would agree with half the things he says."	neutral	2.0	4.0	2.0	20.0	75000.0	7.0	7.0	4.0	5.5	7.0	5.0	1.143	3.857	4.2860000000000005	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	67	1244	0.0909090909090909	0.0909090909090909	0.0	0.0909090909090909	0.0909090909090909	0.2727272727272727	0.1818181818181818	0.0	0.1818181818181818	0.0	0.0	2.476709453577879	2.5674968611304028	low	low	An essay written by a 20.0 years old hispanic or latino female, went to college, with an income of 75000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: disgust.						
5.667000000000001	5.5	The outer boom which was put in place to contain the spilled oil had broke free on Friday causing the oil to spread and bad weather had prevented clean up crews from working on the spill for four consecutive days. By Saturday, salvage crews had recovered more than 40 percent of the 200,000 liters of fuel estimated to be in the vessel, but the damage had already been done.	neutral	1.0	7.0	2.0	30.0	60000.0	4.5	3.5	4.0	4.0	3.5	3.571	3.714	2.714	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	69	271	0.125	0.125	0.0	0.0625	0.0	0.125	0.1875	0.1875	0.125	0.0625	0.0	2.9348719610728464	2.789977282718623	medium	medium	An essay written by a 30.0 years old hispanic or latino male, postgradute or with a professional degree, with an income of 60000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.						
5.332999999999999	4.625	"Looks like a lot of muslim hate crimes are going on, especially in new york city.  A lady had her clothes set on fire right in public.  People yelling ""get out of America"" at them, etc.  I can understand people's animosity towards them as their religious people essentially declared war on us, but not everyone is that extreme."	neutral	1.0	7.0	1.0	39.0	76000.0	7.0	6.5	6.5	6.0	7.0	4.2860000000000005	1.429	4.143	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	58	1148	0.2666666666666666	0.1333333333333333	0.0666666666666666	0.0	0.0	0.0666666666666666	0.2	0.1333333333333333	0.1333333333333333	0.0	0.0	2.868169287762528	2.768484584785114	medium	medium	An essay written by a 39.0 years old white male, postgradute or with a professional degree, with an income of 76000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.						
7.0	4.875	I just read an article discussing the impact global warming is having on polar bears. It's really troubling to read about just how much damage is being done, and you KNOW that nobody is going to do anything about it for years here. We have a man-child president, and while the majority of the biggest countries are trying to make policy changes to fight global warming, our president is dismantling our E.P.A organization, and putting idiots that don't give two craps about the environment in charge. So when can we expect polar bears to go extinct? Because you know by the time we get around to helping them, it'll be too late. The older, conservative generation just needs to go. Anyways, you should really read this article. I told you this was an issue that needed to be addressed, so go read it.	anger	1.0	6.0	1.0	34.0	40000.0	7.0	7.0	5.0	6.5	7.0	5.0	1.714	3.286	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	143	733	0.032258064516129	0.064516129032258	0.1290322580645161	0.1935483870967742	0.064516129032258	0.1612903225806451	0.1290322580645161	0.1290322580645161	0.032258064516129	0.064516129032258	0.0	2.9289554973030567	2.763764590920136	medium	medium	An essay written by a 34.0 years old white male, with a four year bachelor's degree, with an income of 40000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.						
1.3333333333333333	2.375	I have very little sympathy for refugees of any type.  They go to another country and expect to be accommodated.  A country and government's first priority should be to its own people.  These other people have no inherent rights to be taken care of or even allowed to enter the country.  We exist in a world of borders and law--for the better.  These people come from countries that are hellholes they must flee, and they are complicit in that.  How anyone can bang on the door of another country and expect anything is beyond me.  They have no right to that.  This refugee issue is going to get more problematic and I think it behooves non crappy countries to decide, well in advance, what they're going to do about mass refugee groups, how many they'll take, etc.  you can't wait until they're ther	anger	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	143	1599	0.1333333333333333	0.0333333333333333	0.1333333333333333	0.1	0.1333333333333333	0.1333333333333333	0.1333333333333333	0.1333333333333333	0.0333333333333333	0.0333333333333333	0.0	2.6512589656916274	2.5927617017762974	medium	low	An essay written by a 41.0 years old white male, with a four year bachelor's degree, with an income of 28000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: surprise, sadness.						
