conversation_id	article_id	essay	empathy	distress	speaker_id	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	speaker_number	split	essay_id	emotion	anger_count	disgust_count	fear_count	joy_count	sadness_count	surprise_count	hope_count	empathy_count	distress_count	prompt
145	94	Its always sad when these things happen because we are humans at the end of the day. I feel like civilians for the most part are innocent and it doesn't make sense that people do this to compete innocent people. We must find a way to prevent these unnecessary  wars and fighting that leads to no proper solution to problems	5.833333333333333	6.125	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	644	Sadness	5.0	1.6666666666666667	10.0	5.0	6.666666666666667	1.6666666666666667	0	7.487606319519307	7.117843299232396	"Its always sad when these things happen because we are humans at the end of the day. I feel like civilians for the most part are innocent and it doesn't make sense that people do this to compete innocent people. We must find a way to prevent these unnecessary  wars and fighting that leads to no proper solution to problems""An essay written by a 32 years old hispanic or latino male, with four year bachelor's degree, with an income of 35000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: positive."""
61	150	It's sad that the young woman died.  I feel sad for her family and friends who have lost a loved one.  It does sound kinda like an unnecessary death but I guess she knew the risks when she decided to become a fighter pilot.  It seems like a dangerous profession and like these things could easily happen.  I guess they could easily be avoided just by avoiding this career altogether but anyway.  It is what it is.  Very sad anytime a person dies.	1.3333333333333333	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	60	Sadness	4.819277108433735	4.819277108433735	12.048192771084338	9.63855421686747	13.253012048192772	9.63855421686747	0	5.49244149343767	5.008520686500197	"It's sad that the young woman died.  I feel sad for her family and friends who have lost a loved one.  It does sound kinda like an unnecessary death but I guess she knew the risks when she decided to become a fighter pilot.  It seems like a dangerous profession and like these things could easily happen.  I guess they could easily be avoided just by avoiding this career altogether but anyway.  It is what it is.  Very sad anytime a person dies.""An essay written by a 38 years old white female, with postgradute or professional degree, with an income of 42000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: surprise, positive, anticipation."""
88	304	So teen suicide is on the rise which I find very sad.  It seems so avoidable and people are way too young to be making decisions to end their life while they're still a child, I mean what on earth is that about?  I Think there has been a lot of things related to bullying that have contributed to this and also just a breakdown of the family in general.  Maybe kids don't feel like they have enough support system anymore.  I do not know but whatever the reason it is extremely tragic.	4.166666666666667	1.25	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	2	train	587	Sadness	3.225806451612903	2.150537634408602	4.301075268817204	8.602150537634408	5.376344086021505	2.150537634408602	0	4.7666259000989815	4.30964082537675	"So teen suicide is on the rise which I find very sad.  It seems so avoidable and people are way too young to be making decisions to end their life while they're still a child, I mean what on earth is that about?  I Think there has been a lot of things related to bullying that have contributed to this and also just a breakdown of the family in general.  Maybe kids don't feel like they have enough support system anymore.  I do not know but whatever the reason it is extremely tragic.""An essay written by a 38 years old white female, with postgradute or professional degree, with an income of 42000$. The essay not expresses empathy and low distress level. Top emotions expressed by the writer are: positive."""
42	289	Did you see Shannon Doherty's interview about cancer? I related to so much of what she said, about letting go of who she thought she was supposed to be and also about how she would look at her husband and think how sorry she was. I know exactly how that feels. Who would have thought Brenda would still have an impact on me 25 years later.	6.166666666666667	1.875	29	2	6	1	40	80000	6.5	6.0	4.0	5.0	2.5	4.143	2.429	4.429	4.571	2	train	541	Sadness	6.0606060606060606	4.545454545454545	9.09090909090909	1.5151515151515151	6.0606060606060606	1.5151515151515151	0	6.865775257094995	6.308700655388829	"Did you see Shannon Doherty's interview about cancer? I related to so much of what she said, about letting go of who she thought she was supposed to be and also about how she would look at her husband and think how sorry she was. I know exactly how that feels. Who would have thought Brenda would still have an impact on me 25 years later.""An essay written by a 40 years old white female, with four year bachelor's degree, with an income of 80000$. The essay expresses high empathy and low distress level. Top emotions expressed by the writer are: anticipation."""
333	148	I feel that this article is really disturbing because i feel so bad for the elephant. I feel that elephant are such gentle animals and people just take advantage of that. Elephants are one of the sweetest animals in the world and wouldn't hurt a fly. The fact that people are using elephants for entertainment and just taking them away from their families is really disturbing.	1.0	2.25	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	2	train	832	Sadness	13.636363636363637	9.09090909090909	15.15151515151515	10.606060606060606	13.636363636363637	10.606060606060606	0	7.275824194622192	7.021299239293774	"I feel that this article is really disturbing because i feel so bad for the elephant. I feel that elephant are such gentle animals and people just take advantage of that. Elephants are one of the sweetest animals in the world and wouldn't hurt a fly. The fact that people are using elephants for entertainment and just taking them away from their families is really disturbing.""An essay written by a 29 years old white male, with four year bachelor's degree, with an income of 85000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: fear, anger, trust, positive, negative, sadness."""
390	66	I feel so sad that this freak fire has effected so many people. It has ruined the owners property which has got to be a big financial loss. It also has displaced so many people who have lived here. They have lost everyhting in the fire and i cant imagine having to rebuild or having the money to replace all my stuff and stuff thats irreplacable like pictures. I feel grateful that people were hurt and no one was killed it could have been way worse. Hopefully everyone had renters insurance to help pay for some of the damages.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	2	train	889	Sadness	15.151515151515152	7.070707070707071	18.181818181818183	9.090909090909092	19.191919191919197	5.05050505050505	0	4.6675935944998725	4.19154774912572	"I feel so sad that this freak fire has effected so many people. It has ruined the owners property which has got to be a big financial loss. It also has displaced so many people who have lived here. They have lost everyhting in the fire and i cant imagine having to rebuild or having the money to replace all my stuff and stuff thats irreplacable like pictures. I feel grateful that people were hurt and no one was killed it could have been way worse. Hopefully everyone had renters insurance to help pay for some of the damages.""An essay written by a 27 years old white female, with technical/vocational School, with an income of 25000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: fear, sadness."""
129	314	Losing anyone in an accident is a terribly tragic thing, but losing your whole family in one quick flash would be absolutely crippling. I just read about an accident where this exact thing happened to a person. The details were unclear, but it seemed to be caused by the carelessness of another driver. My heart goes out to people who have to live through this kind of tragedy.	3.8333333333333335	1.75	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	2	train	628	Sadness	8.823529411764705	7.352941176470588	14.705882352941176	4.411764705882352	17.64705882352941	10.294117647058822	0	6.441353471131018	6.158361764072642	"Losing anyone in an accident is a terribly tragic thing, but losing your whole family in one quick flash would be absolutely crippling. I just read about an accident where this exact thing happened to a person. The details were unclear, but it seemed to be caused by the carelessness of another driver. My heart goes out to people who have to live through this kind of tragedy.""An essay written by a 29 years old white male, with some college but no degree, with an income of 39000$. The essay not expresses empathy and low distress level. Top emotions expressed by the writer are: negative."""
25	281	After reading the article, i really felt bad for the lady. I felt like she was just trying to get some help for her mental state and people didn't really believe her. I felt like people were just brushing off the fact that she needed help and it was pretty disturbing. I think that society as a whole needs to understand mental health better and how to help people.	1.0	1.75	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	1	train	24	Sadness	4.347826086956522	2.8985507246376816	4.347826086956522	11.594202898550726	4.347826086956522	1.4492753623188408	0	6.741298516280539	6.114310118951471	"After reading the article, i really felt bad for the lady. I felt like she was just trying to get some help for her mental state and people didn't really believe her. I felt like people were just brushing off the fact that she needed help and it was pretty disturbing. I think that society as a whole needs to understand mental health better and how to help people.""An essay written by a 29 years old white male, with four year bachelor's degree, with an income of 85000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: trust, positive."""
390	66	After reading the article, you can't help but feel sorry for the people that were affected by the fire. It's a good thing that most only had minor injuries and there weren't any deaths though. I think that something like this is terrible because it is an accident of one person that can really hurt others as well. Hopefully people are more careful in the future.	1.0	1.75	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	1	train	389	Sadness	10.606060606060606	7.575757575757575	16.666666666666664	10.606060606060606	13.636363636363637	10.606060606060606	0	6.347584529988777	5.867827251014606	"After reading the article, you can't help but feel sorry for the people that were affected by the fire. It's a good thing that most only had minor injuries and there weren't any deaths though. I think that something like this is terrible because it is an accident of one person that can really hurt others as well. Hopefully people are more careful in the future.""An essay written by a 29 years old white male, with four year bachelor's degree, with an income of 85000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: fear."""
65	150	This was sad!   Being one of four fighter jet pilots who are female is a pretty big deal so she definitely accomplished a lot.  I guess the hope would be that others could learn from this tragedy.  Whether it was an issu with the jet itself or a lack of training, hopefully they can figure out what caused this tragedy so it can be prevented in the future.  I feel sad for her family and loved ones who lost a close friend.  Very sad and it sounded like she was a good person too.	2.333333333333333	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	64	Sadness	1.0638297872340423	1.0638297872340423	6.382978723404256	19.148936170212767	11.702127659574469	11.702127659574469	0	4.914669530319333	4.353871696064218	"This was sad!   Being one of four fighter jet pilots who are female is a pretty big deal so she definitely accomplished a lot.  I guess the hope would be that others could learn from this tragedy.  Whether it was an issu with the jet itself or a lack of training, hopefully they can figure out what caused this tragedy so it can be prevented in the future.  I feel sad for her family and loved ones who lost a close friend.  Very sad and it sounded like she was a good person too.""An essay written by a 38 years old white female, with postgradute or professional degree, with an income of 42000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: positive."""
189	299	Hey, I just read this article that I want to tell you about. Apparently, seabirds are eating plastic because plastic emits a scent that it similar to food. Plastic in the ocean gets coated with algae which emits a sulfur smell that some seabirds love. Pretty crazy, right? Anyway, it's sad what we're doing to our environment. It's sadder that we are pretty powerless to do anything about it. It's only a matter of time before everything justs collapses on itself. But at least we'll have iphones so we can video record the Apocalypse.	4.166666666666667	1.375	51	1	7	5	41	64000	6.0	6.5	4.0	4.0	5.0	3.571	2.143	3.429	3.714	1	train	188	Sadness	6.382978723404256	6.382978723404256	6.382978723404256	7.446808510638299	9.574468085106384	1.0638297872340423	0	4.760517023039196	4.430271315096136	"Hey, I just read this article that I want to tell you about. Apparently, seabirds are eating plastic because plastic emits a scent that it similar to food. Plastic in the ocean gets coated with algae which emits a sulfur smell that some seabirds love. Pretty crazy, right? Anyway, it's sad what we're doing to our environment. It's sadder that we are pretty powerless to do anything about it. It's only a matter of time before everything justs collapses on itself. But at least we'll have iphones so we can video record the Apocalypse.""An essay written by a 41 years old asian/pacific islander male, with postgradute or professional degree, with an income of 64000$. The essay not expresses empathy and low distress level. Top emotions expressed by the writer are: anger, positive, negative, joy."""
356	44	This was just so sad and senseless. The brutal styel of killing and plotting behind this murde is crazy. Its insane in this day and age a gun couldnt even make its way into the airport building. Maybe there needs to be even more measures to prevent this. I am so saddened that the victim had a family and children that have to sit with his death forever now. Airline attendants should be more protected. I wonder what the connection between the two was, was it revenge, he knew his schedule so there must have been something going on there. I think way more security now has to be implemented as this should have never even happened. Also the poor people stuck on the planes for three hours with a supposed shooter on the loose id be terrified.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	2	train	855	Sadness	13.768115942028986	5.072463768115942	15.942028985507248	1.4492753623188408	9.420289855072465	6.521739130434783	0	3.2013258644671407	3.205347921540323	"This was just so sad and senseless. The brutal styel of killing and plotting behind this murde is crazy. Its insane in this day and age a gun couldnt even make its way into the airport building. Maybe there needs to be even more measures to prevent this. I am so saddened that the victim had a family and children that have to sit with his death forever now. Airline attendants should be more protected. I wonder what the connection between the two was, was it revenge, he knew his schedule so there must have been something going on there. I think way more security now has to be implemented as this should have never even happened. Also the poor people stuck on the planes for three hours with a supposed shooter on the loose id be terrified.""An essay written by a 27 years old white female, with technical/vocational School, with an income of 25000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: fear."""
38	58	I just read an article about how animals in Venezuela are starving to death because of the turmoil that is happening in that country. I feel like there should be some kind of action plan in place for animals in countries that are experiencing hardship so that they can be transported to other places in times of crisis. The thought of innocent creatures starving to death in cages really turns my stomach.	5.666666666666667	4.625	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	1	train	37	Sadness	11.11111111111111	12.5	12.5	8.333333333333334	13.88888888888889	6.944444444444445	0	6.462416620355019	6.230851153879086	"I just read an article about how animals in Venezuela are starving to death because of the turmoil that is happening in that country. I feel like there should be some kind of action plan in place for animals in countries that are experiencing hardship so that they can be transported to other places in times of crisis. The thought of innocent creatures starving to death in cages really turns my stomach.""An essay written by a 29 years old white male, with some college but no degree, with an income of 39000$. The essay expresses high empathy and medium distress level. Top emotions expressed by the writer are: negative."""
280	370	I will always feel so bad for children because they can not help themselves.Food is such a fundamental need in life that children cant be expected to excelif they are hungry during school. It is so sad that people need to keep children home just to line up to get food. They also cant afford to send them lunch and the government isnt stepping in to help which would be a good investment as they are the future of there society.Someone needs to step in send aid as teachers can only do so much they need to demand others to help out. Kids can not help themselves so they need others to step in and step up to help.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	2	train	779	Sadness	5.042016806722689	2.5210084033613445	5.042016806722689	10.92436974789916	4.201680672268908	3.361344537815126	0	3.855808664700653	3.6758077527239097	"I will always feel so bad for children because they can not help themselves.Food is such a fundamental need in life that children cant be expected to excelif they are hungry during school. It is so sad that people need to keep children home just to line up to get food. They also cant afford to send them lunch and the government isnt stepping in to help which would be a good investment as they are the future of there society.Someone needs to step in send aid as teachers can only do so much they need to demand others to help out. Kids can not help themselves so they need others to step in and step up to help.""An essay written by a 27 years old white female, with technical/vocational School, with an income of 25000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: positive."""
411	112	I do not like reading stories like this one. It makes me think about my use of fuel and it is hard to point the finger at somebody else damaging the environment. I think as humans we have a long way to go in figuring our the right balance between how we us the resources of the earth and how we respect the other animals on this planet. 	6.666666666666667	6.375	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	1	train	410	Sadness	1.4705882352941175	1.4705882352941175	1.4705882352941175	11.76470588235294	2.941176470588235	0.0	0	6.595846095352699	6.197477020291881	"I do not like reading stories like this one. It makes me think about my use of fuel and it is hard to point the finger at somebody else damaging the environment. I think as humans we have a long way to go in figuring our the right balance between how we us the resources of the earth and how we respect the other animals on this planet. ""An essay written by a 37 years old black or african american male, with four year bachelor's degree, with an income of 40000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: positive."""
41	289	This is such a sad story. Cancer is so hard on everyone and even the same cancer experience makes it different from everyone else. And yet, there is so much the same about people that have to suffer through this disease. It takes such a toll  on them and everyone around them as you feel so helpless while battling this terrible illness. I am so proud of people that maintain such a positive outlook and fight so hard.	4.166666666666667	1.125	44	2	6	1	46	22000	6.5	5.5	2.5	5.0	5.0	3.286	2.286	4.857	4.714	1	train	40	Sadness	14.102564102564102	12.82051282051282	19.23076923076923	3.846153846153846	17.94871794871795	3.846153846153846	0	6.008467337769907	5.564599724869707	"This is such a sad story. Cancer is so hard on everyone and even the same cancer experience makes it different from everyone else. And yet, there is so much the same about people that have to suffer through this disease. It takes such a toll  on them and everyone around them as you feel so helpless while battling this terrible illness. I am so proud of people that maintain such a positive outlook and fight so hard.""An essay written by a 46 years old white female, with four year bachelor's degree, with an income of 22000$. The essay not expresses empathy and low distress level. Top emotions expressed by the writer are: negative."""
398	368	This is kinda sad, although it's good that they caught this guy before he did any further damage.  IT is sad for the women he already assaulted though.  He is clearly some sort of serial rapist and needs to be put where he cannot harm any more women because he has already harmed too many.  This type of thing is always sad because the victims can't undo the harm that's already been done to them.  Going through a length trial just brings it all back up and everybody l oses.	1.6666666666666667	1.25	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	397	Sadness	7.777777777777778	6.666666666666666	7.777777777777778	3.333333333333333	10.0	4.444444444444445	0	4.733693876457469	4.730629457539907	"This is kinda sad, although it's good that they caught this guy before he did any further damage.  IT is sad for the women he already assaulted though.  He is clearly some sort of serial rapist and needs to be put where he cannot harm any more women because he has already harmed too many.  This type of thing is always sad because the victims can't undo the harm that's already been done to them.  Going through a length trial just brings it all back up and everybody l oses.""An essay written by a 38 years old white female, with postgradute or professional degree, with an income of 42000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: negative."""
217	247	I think what happens is just too sad. Anytime attacks like these are done on innocent people you can't help but try and think of ways you can prevent this. Paris is such a long historic place too and  to have these attacks happen there really makes you wonder if there is any place that is safe. That is the truth.	6.0	6.0	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	716	Sadness	3.278688524590164	3.278688524590164	6.557377049180328	8.19672131147541	6.557377049180328	4.918032786885246	0	7.200333634954185	6.907723058109551	"I think what happens is just too sad. Anytime attacks like these are done on innocent people you can't help but try and think of ways you can prevent this. Paris is such a long historic place too and  to have these attacks happen there really makes you wonder if there is any place that is safe. That is the truth.""An essay written by a 32 years old hispanic or latino male, with four year bachelor's degree, with an income of 35000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: trust, positive."""
427	397	this is so horribloe because anything that effects animals hurts me to the core. They are innocent victims and cant really help themselves in this situation. I think alot needs to be done to make sure the river is restored and blockage is taken away so that this does not happen in the future. These fish cant move debris themsleves and i thin more light needs to shine down on what is happening so maybe a council can come together and monitor or take over and make sure the fish are in a thriving enviroment. I thin if an enviromental emergency is declared and especially in a poor country other countries should step in and lend a helping hand to lesson the suffering to innocent life.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	1	train	426	Sadness	3.1746031746031744	5.555555555555555	6.349206349206349	5.555555555555555	5.555555555555555	2.380952380952381	0	3.652783676332511	3.461527008950752	"this is so horribloe because anything that effects animals hurts me to the core. They are innocent victims and cant really help themselves in this situation. I think alot needs to be done to make sure the river is restored and blockage is taken away so that this does not happen in the future. These fish cant move debris themsleves and i thin more light needs to shine down on what is happening so maybe a council can come together and monitor or take over and make sure the fish are in a thriving enviroment. I thin if an enviromental emergency is declared and especially in a poor country other countries should step in and lend a helping hand to lesson the suffering to innocent life.""An essay written by a 27 years old white female, with technical/vocational School, with an income of 25000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: positive."""
223	417	This is one of the saddest thing i have ever read that hits especially hard as a pet owner. I keep reading it trying to wrap my head around how he could be so afraid in that moment to think he would need to shoot the dog. Within the frame of the story it just does not make sense but i feel so bad to the owner for having to lose her friend like that. Absolutely sad.	2.333333333333333	2.875	23	1	4	2	23	70000	4.0	5.5	6.5	3.5	5.0	2.286	2.0	3.0	4.429	2	train	722	Sadness	10.38961038961039	6.493506493506493	11.688311688311687	6.493506493506493	7.792207792207792	3.896103896103896	0	5.635649287119981	5.327184488404798	"This is one of the saddest thing i have ever read that hits especially hard as a pet owner. I keep reading it trying to wrap my head around how he could be so afraid in that moment to think he would need to shoot the dog. Within the frame of the story it just does not make sense but i feel so bad to the owner for having to lose her friend like that. Absolutely sad.""An essay written by a 23 years old hispanic or latino male, with some college but no degree, with an income of 70000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: negative."""
402	92	This little boy died in a well while he was helping his father harvest vegetables.  It was large enough for him to fall only one foot but too small for all the adults.  They tried to get him out for five days.  His father had to entail that severe pain knowing it was just time.   Over 500 volunteers tried to dig him out to get to the well.  Just devastating.	6.666666666666667	5.0	8	2	6	1	62	29000	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	2	train	901	Sadness	5.714285714285714	7.142857142857143	8.571428571428571	5.714285714285714	12.857142857142858	1.4285714285714286	0	6.463470538083207	6.118610398217529	"This little boy died in a well while he was helping his father harvest vegetables.  It was large enough for him to fall only one foot but too small for all the adults.  They tried to get him out for five days.  His father had to entail that severe pain knowing it was just time.   Over 500 volunteers tried to dig him out to get to the well.  Just devastating.""An essay written by a 62 years old white female, with four year bachelor's degree, with an income of 29000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: negative."""
49	210	This is such a sad reality we live in now a days. When all you want to do is have fun for one night and forget the stresses in life this happens. In was nice of the band to show up to the memorial that honored all of the victims. It is so sad to think about this happening. Those poor people were just trying to have fun.	4.833333333333333	5.375	16	2	5	1	28	50000	6.0	6.0	5.0	4.5	3.5	5.0	4.143	4.857	5.0	2	train	548	Sadness	1.4705882352941175	1.4705882352941175	1.4705882352941175	5.88235294117647	7.352941176470588	1.4705882352941175	0	6.670406694528575	6.242030496513225	"This is such a sad reality we live in now a days. When all you want to do is have fun for one night and forget the stresses in life this happens. In was nice of the band to show up to the memorial that honored all of the victims. It is so sad to think about this happening. Those poor people were just trying to have fun.""An essay written by a 28 years old white female, with two year associate degree, with an income of 50000$. The essay not expresses empathy and high distress level. Top emotions expressed by the writer are: positive, joy, anticipation."""
119	9	Hey check this out. Another big earthquake in New Zealand. I feel horrible for those that live their and the devastation they must be feeling. At least there wasn't a lot of deaths with this one. They have a long road ahead with repairs and rebuilding. It's so sad, my heart just goes out to them and what the people there are going through. 	2.0	1.0	32	2	2	1	34	50000	6.5	3.5	1.0	6.0	7.0	2.143	1.0	1.571	2.286	1	train	118	Sadness	15.625	10.9375	15.625	4.6875	15.625	12.5	0	7.265298765872377	6.63649443695836	"Hey check this out. Another big earthquake in New Zealand. I feel horrible for those that live their and the devastation they must be feeling. At least there wasn't a lot of deaths with this one. They have a long road ahead with repairs and rebuilding. It's so sad, my heart just goes out to them and what the people there are going through. ""An essay written by a 34 years old white female, with high School diploma, with an income of 50000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: fear, anger, negative."""
443	7	this situation is so sad. The things that are going on in syria break my heart Reading the terrible unimaginable story of children covered in dust and blood is so sad. Reading that children are being killed along with hundreds of others is so sad. This is truly a horrible situation that needs more attention so more can help.	6.0	7.0	16	2	5	1	28	50000	6.0	6.0	5.0	4.5	3.5	5.0	4.143	4.857	5.0	1	train	442	Sadness	8.474576271186441	6.779661016949153	8.474576271186441	5.084745762711865	10.16949152542373	6.779661016949153	0	8.283921352320775	7.928234305127722	"this situation is so sad. The things that are going on in syria break my heart Reading the terrible unimaginable story of children covered in dust and blood is so sad. Reading that children are being killed along with hundreds of others is so sad. This is truly a horrible situation that needs more attention so more can help.""An essay written by a 28 years old white female, with two year associate degree, with an income of 50000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: negative."""
30	171	This was a sad situation.  It is unfair for all these people to live in such conflict and persecution fo their beliefs.  It makes me very grateful to live somewhere that I have the freedom to believe what I want.  People complain so much about America and don't realize how good we have it here.  These people are literally dying just for what they believe which is really sad.  I feel sad for the families. 	1.1666666666666667	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	29	Sadness	16.0	10.666666666666666	9.333333333333334	6.666666666666667	20.0	4.0	0	6.425390264218524	5.898941794705139	"This was a sad situation.  It is unfair for all these people to live in such conflict and persecution fo their beliefs.  It makes me very grateful to live somewhere that I have the freedom to believe what I want.  People complain so much about America and don't realize how good we have it here.  These people are literally dying just for what they believe which is really sad.  I feel sad for the families. ""An essay written by a 38 years old white female, with postgradute or professional degree, with an income of 42000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: anger, negative, sadness."""
65	150	After reading the article, i just felt really sad for the woman. She probably trained really hard and was really excited to get to this point just for it to be taken away. It was an accident so there was really nothing that could have prevented it. It was just bad luck in my opinion and just a really sad tragic event. I really hope her family is fine.	1.5	1.625	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	2	train	564	Sadness	5.797101449275363	2.8985507246376816	8.695652173913045	8.695652173913045	8.695652173913045	11.594202898550726	0	6.726009360912382	5.962963734453579	"After reading the article, i just felt really sad for the woman. She probably trained really hard and was really excited to get to this point just for it to be taken away. It was an accident so there was really nothing that could have prevented it. It was just bad luck in my opinion and just a really sad tragic event. I really hope her family is fine.""An essay written by a 29 years old white male, with four year bachelor's degree, with an income of 85000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: surprise, positive."""
74	3	This is such a sad story. How can going to an amusement park turn into such a terrible ending. It doesn't even seem possible. I've been to Disneyland and to all sorts of fairs growing up and I can't even imagine that such a terrible thing could happen. You are having a great day, making memories and suddenly your life won't ever be the same again. How terrible. I feel for that family. I can't even believe that such a thing could happen.	5.666666666666667	6.0	44	2	6	1	46	22000	6.5	5.5	2.5	5.0	5.0	3.286	2.286	4.857	4.714	2	train	573	Sadness	9.63855421686747	8.433734939759036	8.433734939759036	6.024096385542169	12.048192771084338	4.819277108433735	0	5.142083028370789	5.1185138929504905	"This is such a sad story. How can going to an amusement park turn into such a terrible ending. It doesn't even seem possible. I've been to Disneyland and to all sorts of fairs growing up and I can't even imagine that such a terrible thing could happen. You are having a great day, making memories and suddenly your life won't ever be the same again. How terrible. I feel for that family. I can't even believe that such a thing could happen.""An essay written by a 46 years old white female, with four year bachelor's degree, with an income of 22000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: fear, anger, negative, sadness, disgust."""
331	148	it is quite depressing to see what this elephant has had to go through throughout his life. I feel like this female elephant being held captive for 3 decades is enough to depress me. Not only does it get worse than that, it still has no signs of changing. We as humans need to stand up and do what is right.	5.5	6.375	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	830	Sadness	4.918032786885246	6.557377049180328	16.39344262295082	6.557377049180328	16.39344262295082	3.278688524590164	0	7.07844947025831	6.955447458405187	"it is quite depressing to see what this elephant has had to go through throughout his life. I feel like this female elephant being held captive for 3 decades is enough to depress me. Not only does it get worse than that, it still has no signs of changing. We as humans need to stand up and do what is right.""An essay written by a 32 years old hispanic or latino male, with four year bachelor's degree, with an income of 35000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: negative, sadness."""
174	400	I feel so sad when kids lose their lives. So much potential down the drain. I cant imagine what it is like to be the parent. I just wish it could be prevented in some ways. May God give the parents the fortitude to bear the lose. ANd may he also provide another kid for them immediately. There should be ways by which the parents can be consoled.	6.333333333333333	6.25	40	1	7	1	28	165000	6.25	5.75	3.25	6.75	6.0	3.357	2.429	3.2145	3.4285	2	train	673	Sadness	10.294117647058822	7.352941176470588	13.235294117647058	10.294117647058822	10.294117647058822	8.823529411764705	0	6.676277072690209	6.373555625440933	"I feel so sad when kids lose their lives. So much potential down the drain. I cant imagine what it is like to be the parent. I just wish it could be prevented in some ways. May God give the parents the fortitude to bear the lose. ANd may he also provide another kid for them immediately. There should be ways by which the parents can be consoled.""An essay written by a 28 years old white male, with postgradute or professional degree, with an income of 165000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: fear, anger, positive, negative."""
222	417	I just read an article about a dog that was shot in a park when it was off it's leash, it was running and jumping towards a man and he shot and killed it. It is very sad and I am not sure why the man acted in that way, he didn't need to shoot the dog, the dog didn't even bite him. I am shocked there were no charges against him	4.333333333333333	5.25	50	2	6	1	30	55000	6.5	5.5	2.5	5.5	4.5	4.0	3.143	4.0	4.0	2	train	721	Sadness	11.11111111111111	0.0	11.11111111111111	1.3888888888888888	8.333333333333334	6.944444444444445	0	6.133078909221318	5.9200644222814045	"I just read an article about a dog that was shot in a park when it was off it's leash, it was running and jumping towards a man and he shot and killed it. It is very sad and I am not sure why the man acted in that way, he didn't need to shoot the dog, the dog didn't even bite him. I am shocked there were no charges against him""An essay written by a 30 years old white female, with four year bachelor's degree, with an income of 55000$. The essay not expresses empathy and high distress level. Top emotions expressed by the writer are: negative."""
