conversation_id	turn_id	text	EmotionalPolarity	Emotion	Empathy	speaker_number	article_id	speaker_id	essay_id
177	2	It might.  But Saudis are proud.  If you go telling the King and his people that what they're doing is morally wrong, I think they're just as likely to spite you as to listen.	2.0	1.6667	3.0	1	283.0	48.0	176.0
177	20	Yes, I'm not sure.  Anyway, nice chatting with you.  Thanks for taking the time.  Have a good day.  bye	0.3333	1.3333	1.0	1	283.0	48.0	176.0
177	21	you as well! bye	0.0	1.0	1.0	2	283.0	2.0	676.0
177	3	Do you not feel the men of this nation are already doing a similar thing? It would help if all women in this nation felt this way.	2.0	1.3333	3.0	2	283.0	2.0	676.0
177	4	I'm not sure what you mean about the men.  Could you explain further?	0.6667	0.6667	1.6667	1	283.0	48.0	176.0
177	5	It does not seem like the men of this country are receptive to women speaking out against this system. Is this a logical response or are they too proud to realize how wrong this system is.	2.0	1.0	2.6667	2	283.0	2.0	676.0
177	6	"I think ""wrongness"" is something that's not as simple as it might seem.  It's easy for us to criticize it from the outside, but we also weren't raised in that culture and see it very differently.  Also, the male-female dynamics inside relationships and homes are very different than the societal restraints put on women."	1.0	1.6667	3.0	1	283.0	48.0	176.0
177	7	It's not just us criticizing it but what sounds like a lot of women in that country as well. Social restraints are not the same thing as having to listen to your husband as if he was your parent.	1.3333	2.0	3.0	2	283.0	2.0	676.0
177	8	What about the Saudi women who want the system to stay the same?  Do you think they're brainwashed, or suffering from Stockholm Syndrome?  Or do you think their perspective is valid too?  Just curious.	1.0	1.6667	2.3333	1	283.0	48.0	176.0
177	9	I think their perspective is valid but definitely a  mixture of brainwashing or could just be it's scary to have to take a stand against the old system. It's probably easier for a lot of women to not buck the norm and face hellish consequences.	1.3333	2.0	3.3333	2	283.0	2.0	676.0
179	0	Hello what did you think about the article	0.6667	0.6667	1.6667	1	283.0	17.0	178.0
179	1	I can't even imagine having to live like that as a woman. I support the women who are trying to get rid of the program.	2.0	3.3333	3.6667	2	283.0	57.0	678.0
179	10	That's true. We should be very fortunate because we have freedom to do what we want.. kinda	1.0	2.3333	2.3333	1	283.0	17.0	178.0
179	11	Reading this article, I feel as a woman that I am very fortunate.	0.0	2.6667	3.0	2	283.0	57.0	678.0
179	12	That's great to hear. Would you ever date a partner that is controlling?	0.6667	2.0	2.6667	1	283.0	17.0	178.0
179	13	I like to think that I wouldn't, but I think sometimes controlling people don't really show themselves at first. What about you?	0.6667	1.3333	2.6667	2	283.0	57.0	678.0
179	14	That's an interesting take. I don't think i would ever be able to!	1.0	2.3333	3.0	1	283.0	17.0	178.0
179	15	That's good. I'm sure if I found myself with a controlling partner, it would not last long!	0.6667	3.0	3.0	2	283.0	57.0	678.0
179	16	I hope the women in Saudi Arabia are able to find freedom within the next 10 years, i feel they have bene suffering for a long time	1.0	2.6667	4.0	1	283.0	17.0	178.0
179	17	Yeah, I hope so too! It's been nice chatting with you!	0.0	1.6667	1.3333	2	283.0	57.0	678.0
179	18	Nice chatting with you! bye	0.0	1.3333	1.0	1	283.0	17.0	178.0
179	19	bye	0.6667	0.6667	1.0	2	283.0	57.0	678.0
179	2	It's terrible. Imagine having to ask your partner for permission to do anything	2.0	4.0	3.3333	1	283.0	17.0	178.0
179	3	I seriously think I would be jailed or murdered if I lived there. I couldn't do it. And sometimes they have to ask their own son for permission.	2.0	3.6667	4.0	2	283.0	57.0	678.0
179	4	That is crazy! You would have to kill me before i ask my son for permission to do something!	2.0	4.0	3.6667	1	283.0	17.0	178.0
179	5	I know, and I wonder what age the son is old enough to make the decisions. I bet it's pretty yound.	2.0	3.0	3.0	2	283.0	57.0	678.0
179	6	Probably. Imagine asking a 10 year old for permission to do something. Doesn't seem real..	2.0	3.3333	3.0	1	283.0	17.0	178.0
179	7	It's unreal. I hope that these women are able to change something, but probably even if the system is ended, they will still be treated the same way by their families.	2.0	2.6667	4.0	2	283.0	57.0	678.0
179	8	Yeah, it's going to take MANY years of remolding their brains and seeing things from different perspectives until there is actual change	1.6667	2.6667	3.3333	1	283.0	17.0	178.0
179	9	I agree, it will probably take a very long time, but I guess change has to start somewhere.	1.3333	2.0	3.0	2	283.0	57.0	678.0
181	0	So I found this to be very tragic.  What kind of sick person creates a suicide website to attract little children?	2.0	4.3333	2.3333	1	305.0	24.0	180.0
181	1	I can't even imagine how someone like that or multiple someone's like that can even exist. I am angered and saddened that these troubled kids are targeted in such a way.	2.0	4.0	3.3333	2	305.0	44.0	680.0
181	10	Yeah I have no idea, I am as mindblown as you are.  They should really have a special punishment for people like that who prey on these types of young victims.  I guess with every site you shut down another new one can just pop right back up.  That's the scary thing about the internet.	2.0	3.6667	2.6667	1	305.0	24.0	180.0
181	11	It is. I don't want to start down a censorship slope, but you can see why the idea has merit. If you can't stop people from using the internet to harm others, what choice do you have? I'd like to believe parents or schools or someone could step in to help these troubled kids and lead them away from the internet that is causing them more harm than good.	1.6667	2.6667	2.6667	2	305.0	44.0	680.0
181	12	Yes, ultimately it should be the parents who are censoring and policing things like that at home but obviously in these cases the parents are failing to do that job.  So who can step in to help?	1.6667	2.6667	3.0	1	305.0	24.0	180.0
181	13	I wish I knew. That is why this is continuing I suppose. And the fact that people don't like to talk about suicide, as if it's a dirty secret. Hopefully, more talk can lead to more people being aware online and doing more to keep shutting sites down.	1.6667	2.6667	3.0	2	305.0	44.0	680.0
181	14	Yeah, like if they got things like this more out in the open.	1.3333	1.6667	2.3333	1	305.0	24.0	180.0
181	15	Have more warnings about the dangers. Try to find what it is that lures kids to these sights and try and use those same tactics to lead them to locations of help rather than these nasty suicide cults or whatever they are.	1.6667	2.0	3.0	2	305.0	44.0	680.0
181	16	Yes and maybe have very harsh punishments for the offenders they catch.	1.6667	2.0	2.6667	1	305.0	24.0	180.0
181	17	Yes, do more than shut the sites down. Track the people that are putting them up and doing more to punish their behavior.	1.6667	2.0	2.6667	2	305.0	44.0	680.0
181	18	Yes! Like charge them with homicide.  It has been nice discussing this tragic topic with you.  goodbye	2.0	2.0	2.0	1	305.0	24.0	180.0
181	19	It's been a pleasure talking with you too. goodbye	0.6667	1.0	0.6667	2	305.0	44.0	680.0
181	2	Yeah me too, like they are already at a disadvantage with families where they lack support and have rampant alcoholism and abuse.  They don't need predators preying on them like this.	2.0	3.6667	3.0	1	305.0	24.0	180.0
181	3	Exactly. Who enjoys seeing such misery inflicted on others? I can't even begin to imagine how someone like that can do something like this. It's clear that Russia has a problem and then to see someone doing something like encouraging more deaths. It's sickening.	2.0	4.3333	3.6667	2	305.0	44.0	680.0
181	4	It really is!  I have heard of some of these suicide sites before and I find it appalling and sickening.  People should be trying to help the situation not fuelling the fire.  What on earth.	2.0	4.0	3.6667	1	305.0	24.0	180.0
181	5	I know. I just can't understand the mindset of people that find this enjoyable or acceptable. You'd like to believe that these troubled kids could go online to find the help they need that they can't or aren't getting at home. Intead, they are used as a sick game to disgusting people. Unreal.	2.0	4.3333	3.6667	2	305.0	44.0	680.0
181	6	It really is unreal.  And it said that some of the owners of the sites they had found were not much older than the children they were targeting.  What would even compel someone to do something like this?	2.0	4.3333	2.6667	1	305.0	24.0	180.0
181	7	I really don't know. I can't even begin to wrap my head around how someone must think to do this. It's like bullying. They said it fed their egos? Who enjoys knowing they hurt other people?	2.0	3.6667	3.0	2	305.0	44.0	680.0
181	8	Yeah what on earth?  Like it makes them feel powerful or something?  I have no idea but it sounds like the mindset of a serial killer to me.  Which in a way, those people kinda are serial killers.	1.3333	3.6667	2.3333	1	305.0	24.0	180.0
181	9	Yeah, it'd say they are. It's crazy that someone would relish doing this kind of thing. How does someone even think that this is something appealing to them? How does it even get started. I just don't know why or what you can do to stop something like this.	2.0	3.6667	2.6667	2	305.0	44.0	680.0
182	0	How do you feel about these, basically, Russian suicide communities?	1.0	1.0	2.0	1	305.0	25.0	181.0
182	1	I guess I think it's sad that kids feel so sad and alienated (or whatever) that they are drawn to them.  But I also think it's pitiful that people lose themselves in internet groups like this.  It's artificial.	2.0	3.3333	3.0	2	305.0	48.0	681.0
182	10	If factor in western countries with higher quality of life (Noway, Sweden, Denmark, Netherlands) whose suicide rates are less then 1% i'm sure it skews the data.	1.0	1.3333	2.0	1	305.0	25.0	181.0
182	11	I'd also suggest that the FOCUS on the internet communities themselves is maybe misguided.  Seems like a whack-a-mole problem in terms of shutting them down.	1.6667	1.6667	2.3333	2	305.0	48.0	681.0
182	12	It's much easier to make a half hearted effort to apply blame and deal with superficial corollaries of social problems than address them at the root.	1.3333	2.3333	2.3333	1	305.0	25.0	181.0
182	13	Absolutely.  A culture of victimhood.  But it does nothing to help the actual kids.	1.3333	2.3333	2.3333	2	305.0	48.0	681.0
182	14	No, meaningful action against this problem would require time, money, empathy and a sense of duty to ones fellow man that is very scarce in the world today. It's the equivalent of cutting hair and just expecting it not to grow back.	1.6667	2.6667	3.3333	1	305.0	25.0	181.0
182	15	"I also wonder what the right balance is for issues pertaining to mental illness and health.  At what point does ""help"" and ""sympathy"" becoming enabling and rationalizing?  When does trying to eliminate stigma becoming encouraging people to self-diagnose and use mental health as a crutch, or excuse."	1.3333	2.3333	3.0	2	305.0	48.0	681.0
182	16	Well, help and sympathy are two mutually exclusive concepts. A lot of the time people who are experiencing intense isolation just need someone to talk to. I think that people who are actually diagnosed rely too heavily on prescription medication (which are only supposed to be a temporary crutch) and prefer to ignore the human element in therapy which is often the most beneficial.	1.0	2.3333	3.3333	1	305.0	25.0	181.0
182	17	I'd agree with that.  In all parts of medicine, prescribing a pill has become the easy, satisfying thing to do. I'm flabbergasted when I see reports quoting the number of people taking things like Ambien.	1.3333	2.3333	2.0	2	305.0	48.0	681.0
182	18	Ambien, antibiotics, anti-depressants. It's a depressing and short sighted landscape to be sure. Thanks so much for chatting. I think you were probably the most insightful person so far. bye	1.3333	2.6667	1.6667	1	305.0	25.0	181.0
182	19	Yes, nice chatting with you.  Have a nice day.  bye	0.3333	1.6667	0.3333	2	305.0	48.0	681.0
182	2	Artificial? How do you mean?	0.6667	0.6667	1.0	1	305.0	25.0	181.0
182	3	I just think that the emotions we experience online are very different--much more intense--than what we experience in reality.  Ironically.  If we'd turn off our phones and the TV and went outside, we'd discover that there's a big difference between the virtual worlds on our screens, and the real world.  And the time we spend in the virtual ones doesn't seem to be good for our mental health, especially when we're already vulnerable.	1.3333	3.0	2.6667	2	305.0	48.0	681.0
182	4	It's true, a disturbing amount of humans put more effort into cultivating and maintaining a paltry digital simulacrum of themselves than they do their actual body/mind/relationships. I think in a lot of ways, for children growing up in our world, the digital world is much more real than the one that physically surrounds them everyday.	1.3333	3.0	3.3333	1	305.0	25.0	181.0
182	5	I agree, and I think that's sad.  It's ironic that in mental health, mindfulness is the current push.  And I think that the way we engage with the internet is the antithesis of being mindful.  So you have this strange dichotomy where more people need, or think they need, mental health help, which will push them towards things like mindfulness, while those same people do the exact opposite thing while engaging in their virtual worlds.	1.3333	2.6667	3.6667	2	305.0	48.0	681.0
182	6	Mindfulness, in essence, is non-committal engagement of ones thoughts and feelings; acknowledging them as they are and letting them pass over you. The internet, on the other hand, is potentially a coliseum of unhinged emotional responses to both real world and subjective events and opinions. I think you're absolutely correct. People in our society are very quick to diagnose themselves, but rarely exert the effort to actually plumb the depths of their personal experience with a person who is qualified to make those diagnoses.	1.3333	2.6667	3.0	1	305.0	25.0	181.0
182	7	I'd suggest that in this story, the parents are most capable of providing help, in all ways, but apparently the parents are a large part of the problem, what with the drinking and abuse and whatnot.	1.0	2.0	2.6667	2	305.0	48.0	681.0
182	8	I think they are the most capable and most incapable in the same turn depending on the circumstances. I think more actual community involvement is key in these types of situations. Less time online and more time interacting with human beings toward a common goal.	1.0	2.0	3.0	1	305.0	25.0	181.0
182	9	The statistics intrigued me.  First, the inordinately high depression and suicide rates for Russia.  But also the 5% number (teenage depression, I believe it was) for the rest of the West.  That number seems low to me, though I don't really know.	1.0	2.0	3.0	2	305.0	48.0	681.0
183	0	Tell me what you think about the article?	0.6667	0.6667	0.6667	1	305.0	5.0	182.0
183	1	I was alarmed by some of the high suicide rates in Russian adolescents. I had no idea it was  so high and prevalent.	2.0	3.0	2.6667	2	305.0	35.0	682.0
183	10	Yes, i think so too	0.6667	1.0	3.0	1	305.0	5.0	182.0
183	11	Which specific factors were you thinking of?	0.6667	0.6667	1.3333	2	305.0	35.0	682.0
183	12	I'm actually more concerned about the mental health status. I think it is the major factor	1.0	1.3333	3.0	1	305.0	5.0	182.0
183	13	I think that can play a role, but Russia has the 3rd highest rate of adolescent suicide, 20%. Furthermore 45% of Russian teenage girls reported thoughts of suicide and 27% of teenage boys did the same. I think there is much more going on	1.3333	2.0	3.3333	2	305.0	35.0	682.0
183	14	wow, those are large numbers	1.3333	2.0	3.0	1	305.0	5.0	182.0
183	15	Yea disturbingly large. I think social media paints a portrait of a lifestyle that is beyond the reach of many young Russians. Coupled with poor economic prospects many of them fall into despair, apathy, and hopeless thoughts.	1.3333	2.0	3.6667	2	305.0	35.0	682.0
183	16	what do you think can be done to prevent this?	0.6667	1.3333	2.0	1	305.0	5.0	182.0
183	17	I think one solution would be to require social media websites to offer online counseling services to their users, particularly to those who are at risk	0.6667	1.3333	2.6667	2	305.0	35.0	682.0
183	18	I totally agree with that. goodbye	0.6667	1.0	0.6667	1	305.0	5.0	182.0
183	19	What suggestions do you have?	0.6667	0.6667	0.6667	2	305.0	35.0	682.0
183	2	I feel so sad about it	2.0	2.6667	3.3333	1	305.0	5.0	182.0
183	20	Well, i think more awareness should be done so people with mental health can get help	1.0	1.0	3.3333	1	305.0	5.0	182.0
183	21	I agree, but the trouble is that mental illness is not always easy to spot and sometimes these people are difficult to treat because of that	1.0	2.0	3.3333	2	305.0	35.0	682.0
183	22	More awareness means urging people with it to get help which i believe some will willing want to get help as well.	0.6667	1.6667	2.3333	1	305.0	5.0	182.0
183	23	Maybe you're right. I also think we should discourage young people from idolizing vapid ''public figures'' and ''influencers'' they encounter on social media. Most of those people do not add value to society	1.3333	2.3333	3.3333	2	305.0	35.0	682.0
183	24	That is absolutely correct	0.3333	1.3333	2.6667	1	305.0	5.0	182.0
183	25	I am wondering why we are not having a similar debate about these issues here in the US	1.0	1.6667	2.3333	2	305.0	35.0	682.0
183	26	I think it is about priorities.	0.6667	1.3333	2.3333	1	305.0	5.0	182.0
183	27	What makes you say that?	1.0	0.6667	1.3333	2	305.0	35.0	682.0
183	28	Maybe there are more important this people focused on	0.6667	1.0	2.3333	1	305.0	5.0	182.0
183	29	Don't you think that teen suicide is important enough to focus on?	1.0	1.6667	2.6667	2	305.0	35.0	682.0
183	3	Were you aware that adolescent suicide rates are also on the rise here in the US?	1.3333	1.0	2.6667	2	305.0	35.0	682.0
183	30	Yes i do, but sadly so many people do not.	1.3333	2.3333	2.3333	1	305.0	5.0	182.0
183	31	That breaks my heart. It has been interesting chatting with you today. bye	1.3333	2.3333	1.0	2	305.0	35.0	682.0
183	32	Thank you, bye	0.6667	1.0	0.6667	1	305.0	5.0	182.0
183	4	Yes i was surprised when i found out	1.6667	2.0	2.6667	1	305.0	5.0	182.0
183	5	I think it is very telling that the suicides in Russia can be directly linked to social media groups. The rise of adolescent suicide here in the US directly parallels the growth and popularity of social media	1.6667	2.3333	3.3333	2	305.0	35.0	682.0
183	6	I will agree with that	0.6667	1.3333	2.3333	1	305.0	5.0	182.0
183	7	Why do you think Russian teens are embracing this online suicide culture?	1.0	0.6667	3.0	2	305.0	35.0	682.0
183	8	Maybe it is more about mental health?	0.6667	1.3333	3.3333	1	305.0	5.0	182.0
183	9	It could be that. Do you think socioeconomic factors play a role?	0.6667	0.6667	2.6667	2	305.0	35.0	682.0
184	0	What do you think about the growing suicide rates among Russian teens?	1.3333	0.6667	2.0	1	305.0	35.0	183.0
184	1	I think it is horrible !	2.0	3.6667	3.3333	2	305.0	7.0	683.0
184	10	What are some ways you think this situation can be ameliorated, both here in the US and in countries like Russia?	0.6667	1.0	1.0	1	305.0	35.0	183.0
184	11	I'm not sure entirely but I hope something can be done	0.6667	2.3333	2.6667	2	305.0	7.0	683.0
184	12	I think social media companies should be required to offer counseling services to their users, particularly those who are at risk.	0.6667	1.3333	3.0	1	305.0	35.0	183.0
184	13	That would be a good start!	0.0	2.0	1.6667	2	305.0	7.0	683.0
184	14	I agree. We should also give children real role models so they do not wind up emulating the vapid ''public figures'' or ''influencers'' they encounter on social media.	1.0	2.0	2.6667	1	305.0	35.0	183.0
184	15	I definitely agree with that	0.0	1.6667	2.0	2	305.0	7.0	683.0
184	16	What do you think were some of the causes of the increased suicide rates among Russian teens?	0.6667	0.6667	2.0	1	305.0	35.0	183.0
184	17	Perhaps an increase in anti social behaviors	1.3333	1.0	2.0	2	305.0	7.0	683.0
184	18	Do you think there could be more complex socioeconomic factors?	0.6667	0.6667	3.0	1	305.0	35.0	183.0
184	19	im sure it is a mixture of many different factors	0.6667	1.0	1.6667	2	305.0	7.0	683.0
184	2	Would it surprise you to discover that a similar trend is occurring among US teens? The figures are not nearly as high, but there has also been a substantial increase suicides among US teens.	1.6667	2.0	2.6667	1	305.0	35.0	183.0
184	20	You are probably right. It has been very interesting discussing the article with you. Enjoy your day, goodbye	0.6667	1.6667	0.6667	1	305.0	35.0	183.0
184	21	thank you! goodbye	0.3333	1.0	0.6667	2	305.0	7.0	683.0
184	3	That does not surprise me, I have seen it in my own life	1.3333	2.3333	2.6667	2	305.0	7.0	683.0
184	4	Do you know anyone who has committed suicide?	1.0	0.6667	1.6667	1	305.0	35.0	183.0
184	5	yes unfortunately I do	2.0	3.0	2.0	2	305.0	7.0	683.0
184	6	I am sorry to hear that. I think it is very telling that the suicides in Russia were directly linked to social media	2.0	2.3333	2.3333	1	305.0	35.0	183.0
184	7	I agree, social media can be extremely harmful	1.3333	2.6667	2.3333	2	305.0	7.0	683.0
184	8	The growth in suicides among US teens has paralleled the growing popularity of social media sites, but the two have never been directly linked like the Russian cases. I think awareness should be raised.	1.0	2.0	3.0	1	305.0	35.0	183.0
184	9	Yes I agree. anything that can be done to keep the kids safe	1.0	2.0	2.6667	2	305.0	7.0	683.0
185	0	The things you can find on the internet these days.	1.3333	1.0	2.0	1	305.0	25.0	184.0
185	1	Yeah, this is so scary and sad.	2.0	3.0	3.3333	2	305.0	57.0	684.0
185	10	Truly heartbreaking. All that wasted potential. They seem to be getting younger and younger too. I've seen stories of nine and ten year olds taking their own lives.	2.0	4.0	3.6667	1	305.0	25.0	184.0
185	11	When my kids were that young I would have never thought that they might be considering such a thing. I feel so bad for any parent that has to deal with it. I can't imagine living after.	2.0	4.3333	3.6667	2	305.0	57.0	684.0
185	12	I really can't even imagine. What do you think drives the people who are hosting the sites and grooming children like this?	1.6667	2.0	2.3333	1	305.0	25.0	184.0
185	13	That's what I was wondering too. Why would you want to convince people to commit suicide? Maybe they are sociopathic and just get a kick out of it, which is utterly disgusting.	2.0	4.3333	2.6667	2	305.0	57.0	684.0
185	14	right? it's not like they get anything else from it besides some satisfaction in having a hand in some child's death.	2.0	3.3333	2.3333	1	305.0	25.0	184.0
185	15	It's really gross.	2.0	4.0	2.0	2	305.0	57.0	684.0
185	16	I can only hope that the Russian government has been successful in cracking down on sites like this.	1.0	2.3333	2.6667	1	305.0	25.0	184.0
185	17	Yeah, me too! It's been good chatting with you! bye	0.3333	1.3333	0.6667	2	305.0	57.0	684.0
185	18	bye	0.6667	0.6667	0.6667	1	305.0	25.0	184.0
185	2	How do you think tragedies like this can be averted?	1.0	1.3333	2.3333	1	305.0	25.0	184.0
185	3	If they could keep these types of websites shut down. This girl probably wouldn't have done it if she hadn't been exposed to so much online. A 12 year old really isn't thinking it through.	1.6667	1.6667	3.0	2	305.0	57.0	684.0
185	4	I think an emotional child will always be able to find a place to exacerbate those feelings online no matter how many websites you shut down.	1.6667	2.0	3.0	1	305.0	25.0	184.0
185	5	Yeah, but I can also see kids that aren't even depressed, getting immersed in the online community and deciding it would be cool or somehow make them famous.	1.6667	2.0	3.0	2	305.0	57.0	684.0
185	6	I suppose anything is possible. Do you think it could have been prevented had her parents known about her online activity?	1.0	2.0	2.0	1	305.0	25.0	184.0
185	7	I think her parents would have at least had a chance to try to do something. It sounds like they had no idea. What do you think?	1.3333	2.0	3.0	2	305.0	57.0	684.0
185	8	I think it's important to at least keep a passive eye on your kids online activity. There's so much toxic stuff out there.	1.0	2.3333	3.0	1	305.0	25.0	184.0
185	9	Yeah, I agree. Any story like this is so sad. I can't believe that children this young are ever committing suicide. It's just so sad.	2.0	4.0	3.0	2	305.0	57.0	684.0
186	0	Hi there, so I found this to be sad.  It's always so tragic reading about plastic in the ocean and how it's harming wildlife there.  What did you think?	2.0	2.6667	3.0	1	299.0	24.0	185.0
186	1	I think we need to do better with our recycling.	0.5	1.3333	2.3333	2	299.0	19.0	685.0
186	10	yeah when I lived in a city there was no excuse not to recycle unless you were just lazy.  you just set the container out on the curb.  it's very different here.	0.5	1.6667	2.3333	1	299.0	24.0	185.0
186	11	I assume there must be some recycling centers though?	0.5	0.6667	1.6667	2	299.0	19.0	685.0
186	12	the recycling center IS the landfill, same place you take your trash to	1.0	1.3333	2.0	1	299.0	24.0	185.0
186	13	thats just terrible	1.5	2.6667	1.6667	2	299.0	19.0	685.0
186	14	yeah and since it's only open a few days we already have several bags stacked up waiting to go on those days.  we bought cans to put them in outside but you can't have but so much garbage just sitting around outside your house or it starts to attract wildlife.  anyway.  just a difficult situation as far as recycling.	1.0	2.6667	1.6667	1	299.0	24.0	185.0
186	15	yeah man and its nobodys fault at that point. IT would be nice to have those places out in rural areas as well.	0.5	2.0	2.3333	2	299.0	19.0	685.0
186	16	yeah I wish they made it easier.  The trash situation in general out here sucks.  some people pay a service to come pick up their trash but we can't afford that.  so there ya go.  but it is sad about those birds in the ocean.  I bought re-usable water bottles for us so we try to minimize our trash	1.0	2.3333	2.3333	1	299.0	24.0	185.0
186	17	I've been using a hydro flask I bought on Amazon for a year now and man its one of the best investments. Keeps my water cold the whole day and no need for water bottles.	0.5	2.3333	2.3333	2	299.0	19.0	685.0
186	18	hydroflask?  I will check that one out.  Well it has been good talking to you about this issue.  I hope you have a great rest of your afternoon.  goodbyes	0.5	1.6667	0.6667	1	299.0	24.0	185.0
186	19	do check it out. bye.	0.5	0.6667	0.6667	2	299.0	19.0	685.0
186	2	Yes but I don't think that's realistically going to happen.  It's like a problem with no solution.	1.0	2.0	2.0	1	299.0	24.0	185.0
186	3	Lazy people are the problem	2.0	2.3333	2.3333	2	299.0	19.0	685.0
186	4	sometimes recycling is very difficult for people.  it's not always as easy as it sounds	1.5	2.0	2.3333	1	299.0	24.0	185.0
186	5	well most cities make it easier I guess it depends where you're at. My city makes it easy	0.5	1.6667	2.3333	2	299.0	19.0	685.0
186	6	I live in a very rural area where you have to drive your own garbage to a landfill that is ten minutes or more away and is only open a few hours several days a week	1.0	1.3333	2.0	1	299.0	24.0	185.0
186	7	Yeah what I do is just collect all my beer and soda cans instead of throwing them out and every 6 months or so take them to the local recycling place and they usually pay me around 400  bucks for all the cans. Its a rare case where drinking pays off.	0.5	1.6667	1.6667	2	299.0	19.0	685.0
186	8	yeah I thought about doing that too.  Part of the problem is our house is already unbelievably cramped and there is literally nowhere to store extra garbage.  we already can barely fit the one garbage can we have.  I have four kids. anyway, not trying to make excuses just saying some cities definitely make it easier	0.5	2.0	2.0	1	299.0	24.0	185.0
186	9	yeah cant really talk about rural areas since I've never lived there	0.5	1.0	1.0	2	299.0	19.0	685.0
187	0	I thought the science behind why the birds eat plastic was interesting.	0.6667	1.6667	2.6667	1	299.0	48.0	186.0
187	1	"Yeah, I would have never guessed that the plastic gives off the same ""scent"" as food.  Weird."	0.6667	2.0	2.0	2	299.0	49.0	686.0
187	10	"""Needs"" in what sense?"	0.6667	0.6667	0.6667	1	299.0	48.0	186.0
187	11	"Are you asking what defines my use of the word, ""needs""?"	0.6667	0.6667	0.6667	2	299.0	49.0	686.0
187	12	I guess I'm looking for specific ramifications from us doing otherwise.  Needs is a strong word.  What exactly will happen if we don't ban plastic straws that makes that action imperative.	0.6667	2.0	1.3333	1	299.0	48.0	186.0
187	13	Well that is a question that would need to be answered at a different time, as there is waaay too much for this venue, but for starters, banning plastic straws should just be the start.  The plastics and oil industry is probably the most toxic thing to happen to this planet.  Plastics are in everything.  That not only creates pollution in the oceans, kills wildlife and changes ecosystems, but it is the primary contributor to global warming.  Too many people selectively listen to their bought and paid for politicians and lobbyists, and don't buy the conecpt of climate change, but oh well, I'll get off my soapbox	1.3333	3.0	2.0	2	299.0	49.0	686.0
187	14	That's fine, I don't mind listening to people's concerns.  I have my own.  From a practical perspective, do you think there's a WILL to make these changes, even if there's a WAY?	0.6667	2.0	1.0	1	299.0	48.0	186.0
187	15	Not really.  I think too many people think the change needs to happen from up top, instead of themselves making the change.  I think most people don't understand that we vote/enact change with out wallets, and too many americans are too greedy to have any foresight, and concern themselves with any issue that don't take place in their immediate bubble.	1.0	2.6667	2.3333	2	299.0	49.0	686.0
187	16	"Yes, I agree with that.  I think convenience is also an extremely big part of it.  I also think few people are willing to take steps ""backwards"" in terms of quality of life, even if they do care about issues like these.  And I think there's another problem, which is that humans have a very hard time appreciating dangers that they've never experienced.  Our brains just aren't very good at imagining repercussions, or taking them seriously, when we haven't experienced those things yet."	0.6667	2.6667	2.3333	1	299.0	48.0	186.0
187	17	Agreed.  I also think our brains have a difficult time comprehending things that don't occur in our experienced time frames.  Hearing time scales of thousands or millions or billions of years is something most people can't wrap their brains around, so when scientists bring up changes that are occuring, normal people shrug it off as something that will be overcome, or has already happened before.	1.0	2.3333	2.6667	2	299.0	49.0	686.0
187	18	Yes, as you say, back to our own immediate bubble.  At some point real weather events that directly impact people might prompt some change.  Maybe, I'd be interested to know if people who get wiped out by a hurricane or flooding change their attitudes about environmental stuff, or do even those people not change.  I think that'd be interesting data.	0.6667	2.3333	2.0	1	299.0	48.0	186.0
187	19	"I live in a hurricane area, and I don't think weather events will change anything.  It'll just be the same narrative.  ""This has always happened"", ""I've seen this before.""  Because even our current crisis of climate change will take place over 50 to 100 years, the effects will not be immediately obviously visible, and people will continue to shrug it off until it's too late."	1.3333	2.3333	2.3333	2	299.0	49.0	686.0
187	2	I also thought is was telling that all the worst countries in the world at dumping plastic in the ocean are Asian.  They're really bad about that stuff, obviously.	2.0	2.0	2.6667	1	299.0	48.0	186.0
187	20	Yes, I think that's a good point.  It's easy to go back to believing everything is normal.  And it might be too late anyway.  Well, nice chatting with you.  Have a nice day.  bye	0.6667	2.0	1.6667	1	299.0	48.0	186.0
187	21	bye	0.6667	0.6667	0.6667	2	299.0	49.0	686.0
187	3	I think that statistic was misleading though.  From what I understand, they're the largest polluters, because we (the west) ship them all our trash.	1.6667	1.6667	3.0	2	299.0	49.0	686.0
187	4	Could be.  I think they're attitudes about trash and pollution are different from ours though.	0.6667	1.6667	2.3333	1	299.0	48.0	186.0
187	5	I'm sure.  I think they also can't afford to have the same opinions as us.  In fact, I just remembered how one of those countries, perhaps Indonesia, just shipped back several thousands of tons of trash back to Europe, as they said they were shipped against their wishes.	1.0	1.6667	2.3333	2	299.0	49.0	686.0
187	6	I wonder if there will be, or can be, any change to the composition of the plastics so they don't give off this sulphurous odor.	0.6667	1.6667	2.3333	1	299.0	48.0	186.0
187	7	I would rather see them change the root cause.  Less pollution.  I think we as americans have been turning a blind eye to these issues too long, and that needs to change.	1.6667	2.6667	3.0	2	299.0	49.0	686.0
187	8	Sure.  I think people are lazy, though, so there will always be a ton of waste since there will always be a ton of consumption.	2.0	2.3333	3.0	1	299.0	48.0	186.0
187	9	Right.  So maybe we need to get away from one time consumables, and move to products that are biodegradable.  I know that this issue of paper straws, and no plastic bags is mocked quite often, but it's a movement that needs to happen.	1.6667	2.3333	3.0	2	299.0	49.0	686.0
