conversation_id	article_id	essay	empathy	distress	speaker_id	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	speaker_number	split	essay_id	emotion	anger_count	disgust_count	fear_count	joy_count	sadness_count	surprise_count	hope_count
252	413	Its always sad when these tragedies occur. We must cohesively find ways to improve this and lessen the chances these attacks occur. I just wonder what we can do though. We have to be able to make a positive change and to be honest the only way to do that is to have stricter laws. These laws would mean less freedom but I am okay with that.	5.833333333333333	5.375	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	751	Sadness	2.985074626865672	2.985074626865672	5.970149253731343	5.970149253731343	5.970149253731343	4.477611940298507	1.4925373134328357
30	171	This was a sad situation.  It is unfair for all these people to live in such conflict and persecution fo their beliefs.  It makes me very grateful to live somewhere that I have the freedom to believe what I want.  People complain so much about America and don't realize how good we have it here.  These people are literally dying just for what they believe which is really sad.  I feel sad for the families. 	1.1666666666666667	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	29	Sadness	9.333333333333334	6.666666666666667	5.333333333333333	4.0	13.333333333333334	2.6666666666666665	2.6666666666666665
71	3	Hello friend. I heart is heavy and full of grief. What happened was really pathetic. A malfunction with the ride's conveyor belt is suspected to have caused the six-person raft to flip, crushing and drowning two men, aged 38 and 35, and two women, aged 42 and 32, about 2.20pm on Tuesday. It's so sad 	3.1666666666666665	3.5	31	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	2	train	570	Sadness	3.636363636363636	3.636363636363636	7.272727272727272	1.818181818181818	9.09090909090909	0.0	0.0
358	44	This is one of those articles that just hits you in the guts. You put yourself in the victims shoes and think what would i have done could i have known. It is horrifying in this day and age someone could even make it around an airport with any kind of weapon. I would really like to learn the motive and connection the victim had with the suspect. Why do people kill others I will never understand. Also for the families that have to deal with the after math the kids who dont get a father anymore for no reason. That must have been so painful. Being stuck on an airplane while a murderer is running around the aiport would also send me in to panick.	6.166666666666667	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	2	train	857	Sadness	5.555555555555555	4.761904761904762	5.555555555555555	2.380952380952381	5.555555555555555	3.1746031746031744	0.7936507936507936
154	125	Awwnn..i dont like the fact that the pets died. I just wish I can protect the animals. They lost their home and that is really sad. The homeowners must be really devastated and weak. One terrible thing about losing pet is, you cant really get a proper replacement. I just hope they have some home insurance in place.	6.5	6.25	40	1	7	1	28	165000	6.25	5.75	3.25	6.75	6.0	3.357	2.429	3.2145	3.4285	2	train	653	Sadness	6.896551724137932	6.896551724137932	6.896551724137932	5.172413793103448	10.344827586206897	5.172413793103448	1.7241379310344829
103	67	Humans killing themselves in avoidable situations. Why cabt they just sit in their countries? I cant blame them though, the global unrest is alarming and people are just trying to survive. But travelling over the sea using such boats is pushing it too far. I feel sad and sorry for them and wish I can help their situation	6.5	6.5	40	1	7	1	28	165000	6.25	5.75	3.25	6.75	6.0	3.357	2.429	3.2145	3.4285	2	train	602	Sadness	5.172413793103448	3.4482758620689657	8.620689655172415	5.172413793103448	6.896551724137932	3.4482758620689657	1.7241379310344829
339	223	I could barely read about the fiery crashes and fatalities.  One family had already suffered loss earlier in the year.   Anytime children are involved it seems even more severe and horrendous.   I do wonder why someone had a trailer with children in it and driving it down the highway.   What could have been a wonderful Halloween ended up entirely different and a tragic evening that will never be forgotten.	7.0	6.25	8	2	6	1	62	29000	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	2	train	838	Sadness	5.797101449275363	1.4492753623188408	7.246376811594203	5.797101449275363	10.144927536231885	5.797101449275363	0.0
422	133	"This story makes me feel very bad.  I've never understood wanton cruelty like this, sadism it seems.  Harming something simply for the sake of harming it.  I read a book suggesting that animal cruelty at zoos is surprisingly common.  I'm not sure if that's true but I certainly thought about it as I read this.  And again, I don't understand it.  Maybe it's related to hunting, which I've also never fully understood.  Like, if you're hunting to eat I get it.  And believe me, I understand ""sport.""  But I don't know what the sport is in hiding in the bushes and then shooting something that doesn't know you're there.  Anyway, this is similarly pointless and makes me feel terrible.  I imagine the guy breaking the flamingos long neck.  Just pointless and awful."	5.833333333333333	6.75	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	2	train	921	Sadness	9.09090909090909	6.8181818181818175	9.848484848484848	4.545454545454545	9.09090909090909	3.0303030303030303	1.5151515151515151
42	289	I feel very bad for this person. I know I have seen people go through cancer and it is always sad as it just seems to tear them apart so quickly. This person is clearly strong and has an abundance of support so I wish them the best in their fight. Besides that, I wish they can find a cure for this soon. 	4.5	4.375	56	1	2	2	20	36000	6.0	6.0	3.0	2.5	5.5	2.429	1.714	2.857	1.429	1	train	41	Sadness	6.349206349206349	7.936507936507937	7.936507936507937	4.761904761904762	7.936507936507937	1.5873015873015872	3.1746031746031744
384	23	It is so crazy what a freak accident this was. These people couldnt even try to escape as it just happened. I think that way more safety and procedures being done for these people then just collecting fuel from a truck on the side of the rode. Anything can happen with such a flammable liquid and people that dont really know alot getting it out. I feel horrible for the people who responded to the scene as that had to have been so scarring to see. So many families will be at a loss from this and i think the government should do alot to help out with there life now.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	1	train	383	Sadness	5.405405405405405	2.702702702702702	8.108108108108107	1.8018018018018016	5.405405405405405	1.8018018018018016	0.9009009009009008
499	103	Well I mainly just feel sad for the family of this guy.  I mean, it sounds like he drank himself to death.  That was clearly his own decision and his own doing, not something that he fell victim too.  I guess it is unfortunate that it happened but jeez if you are going to abuse alcohol that badly then what do you expect?  This is the type of thing htat happens when people make bad choices and unfortunately too often it is their family members who are left behind to pay the price and suffer.	1.1666666666666667	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	498	Sadness	6.315789473684211	7.36842105263158	7.36842105263158	4.2105263157894735	12.63157894736842	5.2631578947368425	3.1578947368421053
73	3	I think this is a terrible tragedy because the victims at dreamworld were there to have fun not to die. More needs to be done to test these roller coasters to make sure that it does not happen anymore. Unfortunately it happens too often more than it should and we do not hold these park authorities accountable. 	5.833333333333333	6.125	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	72	Sadness	5.2631578947368425	5.2631578947368425	7.017543859649123	1.7543859649122808	8.771929824561404	1.7543859649122808	1.7543859649122808
163	375	Hey, so polar bears are being killed in mass. even though they are protected, they are still being killed off. why is it that humans do this so much? We have caused so many species to go extinct, will polar bears be next? I feel like this is just what we humans do. We cause the death and destruction of other species of animals and our own planet.	2.1666666666666665	1.875	46	1	6	1	34	68000	5.5	6.0	5.5	5.0	6.5	3.143	1.714	3.857	2.429	1	train	162	Sadness	11.76470588235294	4.411764705882352	11.76470588235294	7.352941176470588	10.294117647058822	5.88235294117647	1.4705882352941175
114	45	Dear friend,                                                                       I have recently finished reading an article about airstrikes that killed over 40 people and injured many more in Cairo. It is very heartbreaking to hear this news. I feel so bad for the people of the middle east who have to live every day of the their lives scared of missiles and bombs and gunfire.	4.833333333333333	1.5	7	1	2	5	29	44000	5.5	6.0	4.5	6.0	5.0	3.714	3.0	3.429	3.429	1	train	113	Sadness	10.344827586206897	5.172413793103448	13.793103448275865	3.4482758620689657	8.620689655172415	5.172413793103448	1.7241379310344829
129	314	this is just sad no one expects to die in a crash like this. I feel like overall it is very depressing and just quite sad. The fact that Lina was returning home from church when they were hit makes it even sadder. I feel like they need to find a way to prevent these crashes although it is quite hard for me to pinpoint exactly what to do.	5.833333333333333	6.5	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	128	Sadness	7.246376811594203	5.797101449275363	10.144927536231885	8.695652173913045	11.594202898550726	7.246376811594203	4.347826086956522
417	301	I've heard a lot of about the opioid crisis, but it's usually been in regards to older people being prescribed poorly and getting addicted, so this came as a bit of a shock. It's so sad to think of a little kid getting ahold of something and having no idea what it is, and then they're just... gone. I feel so bad for their families.	3.6666666666666665	3.625	13	2	6	1	25	60000	6.0	5.0	2.0	5.0	6.0	4.143	1.714	3.857	3.429	2	train	916	Sadness	4.615384615384615	3.0769230769230766	4.615384615384615	1.5384615384615383	4.615384615384615	3.0769230769230766	1.5384615384615383
267	47	Dear friend,                                                               I have just read an article about the citizens of Aleppo being warned to leave via text message. It is very sad and hard to imagine what it must be like to live in a country like that, where you may be forced to leave at any moment due to acts of violence and war.	5.166666666666667	1.75	7	1	2	5	29	44000	5.5	6.0	4.5	6.0	5.0	3.714	3.0	3.429	3.429	1	train	266	Sadness	3.5087719298245617	0.0	7.017543859649123	5.2631578947368425	7.017543859649123	5.2631578947368425	0.0
89	304	It is some what saddening that suicide rates among young children have increased, but not surprising. I believe there is a correlation with the increased prevalence of social media and the rise in this kind of phenomena. Social media use is correlated with mental illnesses such as depression, which in turn are linked to suicides. 	3.0	1.0	35	1	6	3	33	64000	6.5	7.0	3.5	4.5	7.0	3.714	1.0	2.429	1.429	1	train	88	Sadness	9.09090909090909	10.909090909090908	14.545454545454543	7.272727272727272	9.09090909090909	1.818181818181818	0.0
205	31	I just read this article about the exploitation of Orangutan habitat in Indonesia and it is alarming. Orangutan are not just any animals, they are one of the smartest and closely related to us. I am sure, you would have watched some documentary where it is shown how evolved they are as a society and how familiar they look to us when caring for their children for instance. It is just so sad that this is happening and I wish we as a race would show more empathy and concern for these magnificent creatures.	5.5	4.25	28	1	6	5	34	36000	6.0	3.5	2.0	7.0	6.0	4.857	2.571	2.143	4.571	2	train	704	Sadness	0.0	1.0638297872340423	4.25531914893617	5.319148936170213	2.127659574468085	2.127659574468085	1.0638297872340423
428	397	This sounds like one of those situations where not much can really be done.  It's sad for the animals who are dying and suffering and I feel bad for them.  I think this is out of anyone's control and really just an act of nature.  Sometimes thiings like this just happen and it's sad and a tragedy but no one can do anything to fix it.  The animals are the ones that suffer.  They are in essence having a drought and starving due to it which is really sad.  	1.6666666666666667	1.125	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	427	Sadness	3.3707865168539324	5.617977528089887	6.741573033707865	6.741573033707865	10.112359550561798	1.1235955056179776	2.247191011235955
306	48	This is sad as somebody with elderly parents the thought of them dying alone is quite scary. We must be able to fix this and the best way how is to just overall understand that they need help. We must strive to do better. To do better means helping them out. There is little dignity in that kind of life since everyone else flees and leaves them alone.	5.833333333333333	6.0	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	305	Sadness	1.4705882352941175	1.4705882352941175	2.941176470588235	4.411764705882352	2.941176470588235	0.0	0.0
216	247	This was an awful tragedy. You see it so much these days, it just doesn't register. Atually, i can't believe it but I'd forgotten al about it until i was reminded by this article. So tragic so sad. And it doesn't end. It just piles up nd up the more you live. Senselessand cruel. All for an ideology. All for hatred. Wha5t did those people do? Nothing. No one deserves this.	5.166666666666667	2.875	22	1	4	1	34	89000	6.5	4.0	1.0	4.0	4.0	5.0	3.429	4.714	4.429	1	train	215	Sadness	5.633802816901409	5.633802816901409	7.042253521126761	0.0	8.450704225352114	0.0	1.4084507042253522
31	386	I just read an article about veterans and PTSD. It was really sad to learn about how many people suffer from PTSD. The article talked about how many veterans are affraid to seek help. It is a condition that they will live with for the rest of their lives but they can recieve help if they reach out for it. I have been through some things in my past that I think are similar to what soldiers go through daily. Could you imagine being sad and feeling like the whole world is against you? I went to prison for a crime I did not even commit. It was horrible for me because it wasnt like I could tell anybody I was innocent, they was all innocent if you let them tell it. I can only begin to imagine what our veterans are going thrugh. We owe it to the veterans to help them	6.5	1.0	10	1	6	3	33	63000	7.0	7.0	5.75	6.0	7.0	4.1425	1.0	2.0715	4.2145	2	train	530	Sadness	4.57516339869281	3.2679738562091503	3.2679738562091503	3.92156862745098	5.228758169934641	0.6535947712418301	0.6535947712418301
255	413	This is an incredibly sad story!  All these people out trying to have fun and then they lost their lives.  I imagine the fear when they were hiding, it must have been so terrible.  And the families are just as much victims as the people who lost their lives.  The whole thing is terrible, and all of this for nothing.  Terrorist attacks are the most senseless killing and loss of life.  It is really tragic to me, and these people seem to have no regard for human life or suffering.  IT's not even human.	5.5	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	2	train	754	Sadness	9.574468085106384	7.446808510638299	11.702127659574469	3.191489361702128	13.829787234042554	5.319148936170213	1.0638297872340423
284	202	After reading this article, i felt really disturbed. I just couldn't believe that there is someone out there that can kill his own children. I wonder what kind of mental illness the man had because nobody in their right mind can just kill their own children. I felt really bad for the mother as well who is left alone iwth nobody now and can only suffer.	1.0	2.125	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	1	train	283	Sadness	7.575757575757575	4.545454545454545	9.09090909090909	7.575757575757575	10.606060606060606	3.0303030303030303	0.0
275	146	After reading the article, you can't help but feel bad for all the Muslims that are currently living in America. You feel bad for them because of what they are going through and all the discrimination they are facing. It's unfair that the ones that are innocent are being stereotyped as well and lumped into the same group as the terrorists when not everyone is like that.	1.5	1.0	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	1	train	274	Sadness	10.44776119402985	10.44776119402985	8.955223880597014	5.970149253731343	10.44776119402985	4.477611940298507	2.985074626865672
489	395	a man killed his family in a murder suicide. his wife had confessed to being abused on facebook. she was very close to leaving when she was murdered. they also had a few children together. this entire situation is so disturbing and sad. the fact that she was so close to escaping this situation but never got to breaks my history.	4.833333333333333	5.625	16	2	5	1	28	50000	6.0	6.0	5.0	4.5	3.5	5.0	4.143	4.857	5.0	1	train	488	Sadness	9.836065573770492	6.557377049180328	13.114754098360656	4.918032786885246	14.754098360655735	9.836065573770492	0.0
341	186	Hey A:   Did you read the article where all those children were killed on the roadway and the many injuries that took place?   Kids were in a trailer and a truck plowed into the back of them.  It was extremely disturbing to read.  I could just visualize the pain, suffering, and panic that was taking place.    I can't imagine losing 2 of your own children.  Further reading showed the driver had lost her husband.  Whoever was driving the truck will have to live with this the rest of their lives.  It's extremely sad.	7.0	6.0	8	2	6	1	62	29000	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	1	train	340	Sadness	6.451612903225806	3.225806451612903	7.526881720430107	2.150537634408602	9.67741935483871	2.150537634408602	0.0
465	18	It is pretty alarming that an accident like this could happen, to me it seems like an accident but you never know. It's so sad that three soldiers lost their life due to a miscommunication, US is doing a favor to them by helping and they do not seem to fully appreciate that, they need to be more careful with their allies. 	4.666666666666667	4.625	50	2	6	1	30	55000	6.5	5.5	2.5	5.5	4.5	4.0	3.143	4.0	4.0	2	train	964	Sadness	1.6129032258064515	0.0	4.838709677419355	9.67741935483871	8.064516129032258	6.451612903225807	3.2258064516129035
385	23	Wow, how sad.  So many people dead for no reason.  This sounds just like a terrible accident to me, I mean they think it could have been caused by lightning striking?  What are the odds?  It's so sad when things like this happen that result in such a massive loss of life.  I feel bad for all the families affected and plus of course all the victims who lost their lives due to something so unnecessary.  Sometimes things like this just happen and there's nothing anyone can do to stop it I guess.	2.5	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	384	Sadness	7.526881720430107	4.301075268817204	7.526881720430107	6.451612903225806	9.67741935483871	5.376344086021505	2.150537634408602
317	39	This article really struck home for me. I am so sad that this wolf traveled 700 miles to find a new mate just to be killed sensesly. He traveled through rough conditions like a jill field and stillended up dying. I think thes eprograms by the government to kill animals is horrifying. We should all live together in hamony. If they are a pest we should find ways that dont harm them like relocating the animals to help the problem not kill innocent souls.Someday they will find a solution that wont harm lives and live in peace.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	2	train	816	Sadness	8.247422680412372	5.154639175257732	10.309278350515465	6.185567010309279	10.309278350515465	1.0309278350515465	1.0309278350515465
368	80	This is a sad story about a predominantly Muslim community in Burma that is fighting with the government and military of the region. They are under constant fear of attack. There are roadblocks so they can't get food in or get out to get food. The prices of goods that are within the area have also risen drastically. I can't imagine having to live in this type of situation.	6.0	1.375	57	2	6	1	47	110000	7.0	6.5	4.5	5.5	7.0	5.0	2.143	3.571	5.0	2	train	867	Sadness	5.797101449275363	1.4492753623188408	8.695652173913045	4.347826086956522	5.797101449275363	4.347826086956522	1.4492753623188408
13	78	It sounds like these boys had a really rough life.  I do think we all have personal responsibility for our choices at the end of the day though.  Even though you might have it rough, ultimately it is up to you to decide to break the law or use drugs or not.  So they had free will too and could have exercised that.  Regardless, it is still sad that they went through a rough childhood.  Nobody should have to endure that and kids are the saddest victims.	2.0	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	12	Sadness	2.2988505747126435	1.1494252873563218	2.2988505747126435	3.4482758620689657	6.896551724137932	2.2988505747126435	3.4482758620689657
335	148	This is pretty sad for the elephant.  It obviously has no say so in this matter and that is not okay.  Elephants are very intelligent and sensitive animals.  They shouldn't be kept in captivity in these circuses and shows I do not think.  This seems inhumane and not right.  I would feel guilty going to a circus seeing elephants parade around.  Maybe at a zoo where they could be in a natural habitat it could be okay but not in a circus where they are supposed to dance around for human entertainment, that is just pitiful and sad.	2.333333333333333	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	334	Sadness	3.061224489795918	2.0408163265306123	5.1020408163265305	9.183673469387756	7.142857142857143	4.081632653061225	4.081632653061225
40	58	In Valenzuela the animals in the zoo are starving.. The staff cannot afford to feed them many days. This is so sad and disturbing. These poor animals have no freedom and cannot go anywhere to find food. That is torture and wrong. Someone needs to step into this sad situation before it gets any worse. 	4.333333333333333	6.125	16	2	5	1	28	50000	6.0	6.0	5.0	4.5	3.5	5.0	4.143	4.857	5.0	1	train	39	Sadness	5.454545454545454	3.636363636363636	5.454545454545454	7.272727272727272	10.909090909090908	1.818181818181818	0.0
345	186	This article on Kenya and South Sudan is so sad.   Africa has had various rules for thousand of years that look out for no one but themselves except Nelson Mandella who went to prison for all the right things.   The UN does more harm than good.   How do you look at a whole nation as one individual?  It's a war torn country and my heart breaks for them.  	4.0	5.5	8	2	6	1	62	29000	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	2	train	844	Sadness	2.941176470588235	2.941176470588235	5.88235294117647	1.4705882352941175	4.411764705882352	2.941176470588235	1.4705882352941175
390	66	I feel so sad that this freak fire has effected so many people. It has ruined the owners property which has got to be a big financial loss. It also has displaced so many people who have lived here. They have lost everyhting in the fire and i cant imagine having to rebuild or having the money to replace all my stuff and stuff thats irreplacable like pictures. I feel grateful that people were hurt and no one was killed it could have been way worse. Hopefully everyone had renters insurance to help pay for some of the damages.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	2	train	889	Sadness	10.1010101010101	6.0606060606060606	10.1010101010101	7.070707070707071	11.11111111111111	4.040404040404041	3.0303030303030303
254	413	I hate that the man had to lose his daughter to such a senseless act of violence. I hope that the man finds peace. I also would not like to find out that my daughter had passed away on social media. Those few hours where they could not get in touch with her had to be the hardest hours in the world and to finally find out on social media had to be heartbreaking.	6.666666666666667	5.875	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	2	train	753	Sadness	5.405405405405405	8.108108108108109	8.108108108108109	8.108108108108109	5.405405405405405	6.756756756756757	4.054054054054054
251	413	This article was sad for me.  It definitely humanized the event and focused on the father, whom I felt sympathetic towards.  I also laughed a lot at the sentence about someone wrapping bacon around the door handle of a mosque.  But I thought the portrayal of the father was very real and relatable.  I thought his quotes were also interesting and very self-reflective, recognizing what he was probably doing in his writing and why.  But the article overall was pretty vivid in allowing you to experience all aspects of the event.  People there, trying to survive.  People afterwards finding out loved ones were dead.  People angry.  People trying to keep the public safe.  All angles were shown.	5.666666666666667	4.25	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	2	train	750	Sadness	1.7094017094017095	2.5641025641025643	1.7094017094017095	5.982905982905983	4.273504273504273	3.418803418803419	1.7094017094017095
360	44	That's awful, I feel that Oklahoma City might not be as safe as I thought. After 9/11 they raised security around airplanes a lot, but it hasn't been perfect. They probably can never get it perfect. I guess it wasn't terrorism exactly though? Just a regular murder. That's just awful either way. There should definitely be a thorough investigation.	1.3333333333333333	1.25	52	1	6	1	30	5000	3.5	5.5	1.5	3.5	4.0	3.429	2.857	3.429	2.143	1	train	359	Sadness	8.474576271186441	8.474576271186441	8.474576271186441	6.779661016949153	8.474576271186441	8.474576271186441	5.084745762711865
78	169	Why do high rises not have a limit on the amount a window can be opened? I understand if you don't have air conditioning it might need to be wide, but why can't we have limits so that a small body can't fall out? It's a terrible thing, and one I'm sure the parents never even considered. Alternative to that I suppose you'd have to not have anything at all a child could climb up to the window on. It's just too sad though, because you would need to not even have a stool - at two, a kid could certainly move one of those.	5.333333333333333	1.75	55	2	7	5	44	70000	4.5	7.0	1.5	7.0	1.5	3.714	2.429	4.857	4.571	2	train	577	Sadness	2.857142857142857	2.857142857142857	0.9523809523809524	1.9047619047619049	4.761904761904762	0.0	0.0
39	58	Honestly the entire story is just so sad and really highlights how devastating the effects of greed are. It's not enough that our policies and hunger for power wreck human lives, we have to wreck entire environments and species, too. I feel so bad for the animals, and it just goes to show how much worse things must be for the actual humans.	4.833333333333333	4.625	13	2	6	1	25	60000	6.0	5.0	2.0	5.0	6.0	4.143	1.714	3.857	3.429	1	train	38	Sadness	11.11111111111111	11.11111111111111	11.11111111111111	7.936507936507937	11.11111111111111	6.349206349206349	3.1746031746031744
217	247	It was very sad what happened in Paris. I think the terrorist are cowards. I would hate to find out after all the worrying and not being able to reach my child that they had died on social media. It was very sad to read about and feel the father's emotions about his daughter.  I was happy that he found some peace with his lost.	6.666666666666667	5.625	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	1	train	216	Sadness	6.153846153846153	9.23076923076923	10.769230769230768	9.23076923076923	13.846153846153843	4.615384615384615	4.615384615384615
315	291	That's terrible that the dog was left to die. Maybe there should be consequences for it. You should know that I feel good about dogs and don't want them to die. It is upsetting especially given their important role and how much training is required for them, and how much responsibility their handlers are supposed to have.	1.5	1.0	52	1	6	1	30	5000	3.5	5.5	1.5	3.5	4.0	3.429	2.857	3.429	2.143	2	train	814	Sadness	8.771929824561404	7.017543859649123	7.017543859649123	3.5087719298245617	10.526315789473683	3.5087719298245617	7.017543859649123
356	44	This was just so sad and senseless. The brutal styel of killing and plotting behind this murde is crazy. Its insane in this day and age a gun couldnt even make its way into the airport building. Maybe there needs to be even more measures to prevent this. I am so saddened that the victim had a family and children that have to sit with his death forever now. Airline attendants should be more protected. I wonder what the connection between the two was, was it revenge, he knew his schedule so there must have been something going on there. I think way more security now has to be implemented as this should have never even happened. Also the poor people stuck on the planes for three hours with a supposed shooter on the loose id be terrified.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	2	train	855	Sadness	6.521739130434783	2.8985507246376816	7.971014492753624	1.4492753623188408	5.072463768115942	3.6231884057971016	0.0
100	57	A zoo named world zoo was the home to many suffering animals. This zoo was located on the Gaza strip. Very bad circumstances lead to animals dying of hunger. thankfully a rescue group made it's way there to rescue these poor animals. they did not deserve to live in such a bad place where there was no food. it is truly sad.	6.333333333333333	6.5	16	2	5	1	28	50000	6.0	6.0	5.0	4.5	3.5	5.0	4.143	4.857	5.0	1	train	99	Sadness	8.064516129032258	8.064516129032258	8.064516129032258	11.290322580645162	9.67741935483871	3.2258064516129035	4.838709677419355
432	13	I think that this whole war situation just needs to stop. People are dying left and right. There are innocent bystanders that are getting killed as well because of the actions of others. It is not fair and it is not right that innocent people need to be killed. It is also sad for the fmailies of these American soldiers as well having to see this news.	1.0	1.625	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	2	train	931	Sadness	7.462686567164178	2.985074626865672	5.970149253731343	0.0	7.462686567164178	0.0	0.0
237	245	So, I just read an article about an old woman who seemed to be suffering from dementia found wandering without a coat in the northeast. The police were asking for public assistance to find out where she belonged. It's so sad to think that people in this state can be left alone and have no one to miss them if they wander away.	3.8333333333333335	2.125	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	1	train	236	Sadness	0.0	1.5873015873015872	6.349206349206349	1.5873015873015872	6.349206349206349	0.0	0.0
198	398	This article really makes you think. Are the things we are doing to try to make the earth a healthier planet really helping? They are trying to make cleaner energy but in reality, they are killing off many birds. This is so sad, it's a catch 22. It seems that these wind energy generators are probably not the answer either. And the more that are made, it will just cause bigger problems.	7.0	6.625	57	2	6	1	47	110000	7.0	6.5	4.5	5.5	7.0	5.0	2.143	3.571	5.0	2	train	697	Sadness	2.7777777777777777	0.0	2.7777777777777777	2.7777777777777777	5.555555555555555	1.3888888888888888	0.0
109	134	I really feel for the people who depend on that river for their livilihood. it seems like real lasting and permanent damage has been caused, and people don't really know what to do about it or do next. The confusion that remains is awful. It sounds like a lot of people's fishing careers will never before restored with the river the way it is now.	5.5	3.25	11	1	6	1	40	140000	6.0	5.5	4.0	4.0	5.5	3.714	2.0	2.571	2.429	2	train	608	Sadness	7.692307692307692	6.153846153846153	7.692307692307692	7.692307692307692	7.692307692307692	1.5384615384615383	3.0769230769230766
481	292	I know it is odd but I always feel a sense of compassion for these shooters. Yes they are evil and need to be punished but thinking of what lead them to try and kill innocent people they must have had something horrible in there life happen or been in a very toxic enviroment. There should be more talks of mental health and treatment for people instead of banning guns. There should be training for people who sell guns to ask questions or maybe just assess mental health a bit before people can buy the guns. This was also odd because he was older 70 years old,and hispanic I wonder if the tension and state of the US made him angered and want to carry out this act.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	2	train	980	Sadness	7.8125	4.6875	7.8125	3.125	3.90625	1.5625	0.78125
196	398	I think it's sad that the golden eagles are being killed by manmade technology.  It's so typical that something we have made for our convenience is just carelessly killing wildlife in the area, and an endangered species at that.  It's also sad that birds are traveling from long distances just to be killed by these things.  And there is not much that can be done except maybe to just do away with the technology altogether.  This is just one of many similar examples anyway.	1.3333333333333333	1.125	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	195	Sadness	3.571428571428572	0.0	4.761904761904762	0.0	7.142857142857143	0.0	0.0
81	353	I thought that the article was a bit sad. I feel like being in cars is a serious situation and everyone should be safe. I also think that the parents tried the best that they could to do everything they can in the situation. The sitatuion made me feel a bit sad and a bit concerned as well. It makes me feel like doing something to help them out.	1.0	1.0	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	1	train	80	Sadness	4.347826086956522	4.347826086956522	5.797101449275363	10.144927536231885	8.695652173913045	4.347826086956522	4.347826086956522
