conversation_id	article_id	essay	empathy	distress	speaker_id	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	speaker_number	split	essay_id	emotion	essay_word_count	fear_count	anger_count	anticip_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	prompt
460	371	I feel like this is another example of why the police need to be better trained! It is as important as drinking water everyday to live that a cop be trained to the best of ways possible. There is no way a cop should be punching a woman in the face! I feel like a parrot repeating this over and over throughout the years but enough is enough.	1.0	4.875	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	40	Anger	68	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I feel like this is another example of why the police need to be better trained! It is as important as drinking water everyday to live that a cop be trained to the best of ways possible. There is no way a cop should be punching a woman in the face! I feel like a parrot repeating this over and over throughout the years but enough is enough.""An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: trust."""
165	375	I find this story to be eye-rollingly typical of people.  I assume that the people who go up to the Arctic to see it like polar bears and don't want to see them extinct.  And yet there presence there is contributing to that exact thing.  Maybe they're hunting them.  I don't know.  I find that hard to believe but maybe.  I just think people are stupid.  They want plenty of things and spout off about them, but then they don't change their behavior to aid in the cause.  People get what they deserve, largely, though.  So if we make the polar bears extinct, we'll certainly deserve that.  And in some sense so will the polar bears who couldn't adapt to their environment.  Survival of the fittest.	1.8333333333333333	2.625	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	2	train	41	Anger	126	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I find this story to be eye-rollingly typical of people.  I assume that the people who go up to the Arctic to see it like polar bears and don't want to see them extinct.  And yet there presence there is contributing to that exact thing.  Maybe they're hunting them.  I don't know.  I find that hard to believe but maybe.  I just think people are stupid.  They want plenty of things and spout off about them, but then they don't change their behavior to aid in the cause.  People get what they deserve, largely, though.  So if we make the polar bears extinct, we'll certainly deserve that.  And in some sense so will the polar bears who couldn't adapt to their environment.  Survival of the fittest.""An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive."""
195	313	I do not care for these muslim refugees trying to come into these countries they need to be deported back to their own countries and try to fix their own problems they are a disease upon the world and they spread their backward way of thinking trying to make no go zones inside the western world they are scum	4.0	4.0	33	1	4	5	33	36000	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285	2	train	42	Anger	59	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I do not care for these muslim refugees trying to come into these countries they need to be deported back to their own countries and try to fix their own problems they are a disease upon the world and they spread their backward way of thinking trying to make no go zones inside the western world they are scum""An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative."""
231	128	This is such a messy issue.  While I believe sexual harassment is wrong, I also think we've gone past the point where allegations can be trusted.  I also think we've overblown the seriousness of many of these encounters.  No, I don't think a man should grab a woman's toilet parts or breasts without some implication of consent (it doesn't have to be explicit--that's idiotic).  But the idea that one aggressive move by a guy towards a girl should ruin people's lives is stupid.  Are women not stronger than that?  Are women so fragile that one guy who catcalls at them or hugs them when they don't want it should be tarred and feathered and she has to go into perpetual mourning?  Men go after women and always will.  There are repercussions for women wanting it all.  Sorry.	2.0	3.875	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	2	train	43	Anger	137	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"This is such a messy issue.  While I believe sexual harassment is wrong, I also think we've gone past the point where allegations can be trusted.  I also think we've overblown the seriousness of many of these encounters.  No, I don't think a man should grab a woman's toilet parts or breasts without some implication of consent (it doesn't have to be explicit--that's idiotic).  But the idea that one aggressive move by a guy towards a girl should ruin people's lives is stupid.  Are women not stronger than that?  Are women so fragile that one guy who catcalls at them or hugs them when they don't want it should be tarred and feathered and she has to go into perpetual mourning?  Men go after women and always will.  There are repercussions for women wanting it all.  Sorry.""An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: negative."""
140	99	"Stories like this always manage to irritate me just a bit. I do not keep up with celebrity news so when some does manage to find it's way in front of me I'm just like ""who cares""? I will never see these people in my real life, they will never have an impact on me and will never even cross my mind on their own."	1.3333333333333333	1.25	2	1	2	1	30	30000	6.0	6.5	4.0	4.0	5.5	4.0	1.571	4.0	3.857	1	train	44	Anger	65	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"Stories like this always manage to irritate me just a bit. I do not keep up with celebrity news so when some does manage to find it's way in front of me I'm just like ""who cares""? I will never see these people in my real life, they will never have an impact on me and will never even cross my mind on their own.""An essay written by a 30 years old female, postgradute or with a professional degree, with an income of 30000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: trust, positive."""
415	112	After reading the article, i couldn't help but feel disturbed at the fact that humans can do things like this to animals. Humans should be more aware of what they are doing and the fact that they can harm animals unintentionally. Humans should do more to help other living things on Earth because we are not the only things living here.	1.6666666666666667	1.5	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	2	train	45	Anger	61	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"After reading the article, i couldn't help but feel disturbed at the fact that humans can do things like this to animals. Humans should be more aware of what they are doing and the fact that they can harm animals unintentionally. Humans should do more to help other living things on Earth because we are not the only things living here.""An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 85000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative."""
179	283	After reading this article, my immediate reaction is that it makes me a bit angry. I am angry at the fact that women still have to go by rules like this in today's day and age. It makes me angry that women need the permission of a man in order to be able to do what she wants. In today's world, anyone should be able to do anything and their freedom should not be restricted.	1.0	1.625	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	1	train	46	Anger	75	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"After reading this article, my immediate reaction is that it makes me a bit angry. I am angry at the fact that women still have to go by rules like this in today's day and age. It makes me angry that women need the permission of a man in order to be able to do what she wants. In today's world, anyone should be able to do anything and their freedom should not be restricted.""An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 85000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: anger, positive, negative, disgust."""
435	13	Troops killed in Afghanistan always angers because we should no longer be there in the first place. The fact that we are still there says a lot about us as a country. We need to realize that we have no business there anymore and get out. I don't know why we try to be the world police when it clearly does us no good in the long run.	5.833333333333333	5.875	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	47	Anger	68	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"Troops killed in Afghanistan always angers because we should no longer be there in the first place. The fact that we are still there says a lot about us as a country. We need to realize that we have no business there anymore and get out. I don't know why we try to be the world police when it clearly does us no good in the long run.""An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust."""
58	72	The killing of elephants for ivory just makes me so angry. I can't help but wonder if anyone is really taking the possible extinction of them seriously. While the poachers are a definite problem, I think we need to also be worried about those that are buying the ivory. If we remove the demand, perhaps that will go a long way to helping stop the killing. I think cracking down on both sides of this issue is the only way we will see real change.	5.333333333333333	6.0	44	2	6	1	46	22000	6.5	5.5	2.5	5.0	5.0	3.286	2.286	4.857	4.714	1	train	48	Anger	85	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"The killing of elephants for ivory just makes me so angry. I can't help but wonder if anyone is really taking the possible extinction of them seriously. While the poachers are a definite problem, I think we need to also be worried about those that are buying the ivory. If we remove the demand, perhaps that will go a long way to helping stop the killing. I think cracking down on both sides of this issue is the only way we will see real change.""An essay written by a 46 years old female, postgradute or with a professional degree, with an income of 22000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative."""
222	417	In this case I totally support the actions of the man who shot the dog.  He was totally within his rights and it was highly inappropriate and inconsiderate of that woman to have an unleashed dog running int he park.  The man asked her to restrain her dog when it attacked her and she failed to do that several times so she had fair warning.  I'm sick of dogs running wild and attacking innocent bystanders, often resulting in grave bodily injury or death.  Somebody needs to do something to stop this problem.	1.0	1.125	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	49	Anger	92	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"In this case I totally support the actions of the man who shot the dog.  He was totally within his rights and it was highly inappropriate and inconsiderate of that woman to have an unleashed dog running int he park.  The man asked her to restrain her dog when it attacked her and she failed to do that several times so she had fair warning.  I'm sick of dogs running wild and attacking innocent bystanders, often resulting in grave bodily injury or death.  Somebody needs to do something to stop this problem.""An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative."""
32	386	I want to address this topic and show my exact thoughts as regards the newly elected president who has insulted decorated war veterans and suggested that post-traumatic stress disorder is a sign of weakness. I do not angry with this statement as it is so disrespectful to me and such veterans should not be disrespected as such. And all the citizens should  make sure this mistake is being corrected.	4.0	4.0	5	2	6	3	22	100000	5.5	4.5	3.5	6.0	6.0	3.714	2.857	2.571	3.429	2	train	50	Anger	69	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I want to address this topic and show my exact thoughts as regards the newly elected president who has insulted decorated war veterans and suggested that post-traumatic stress disorder is a sign of weakness. I do not angry with this statement as it is so disrespectful to me and such veterans should not be disrespected as such. And all the citizens should  make sure this mistake is being corrected.""An essay written by a 22 years old female, postgradute or with a professional degree, with an income of 100000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative."""
314	291	What is with dog owners lately? This isn't the first story I read in the past few months of a dog being left inside a hot car. I believe the owner should be charged and not called an accident! The owner had to know the risks! Its time we hold these people accountable. It is not fair to the dog nor to the people that have to rescue the dog!	6.166666666666667	6.125	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	51	Anger	70	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"What is with dog owners lately? This isn't the first story I read in the past few months of a dog being left inside a hot car. I believe the owner should be charged and not called an accident! The owner had to know the risks! Its time we hold these people accountable. It is not fair to the dog nor to the people that have to rescue the dog!""An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive."""
186	299	IT angers me that we put out that plastic in the ocean for these animals in the first place. These animals do not know any better and we need to fi nd ways to improve these conditions I feel like anything other than changing the way we recycle is just not enough. Especially in these times that global warming is prevalent!	6.166666666666667	6.0	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	52	Anger	61	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"IT angers me that we put out that plastic in the ocean for these animals in the first place. These animals do not know any better and we need to fi nd ways to improve these conditions I feel like anything other than changing the way we recycle is just not enough. Especially in these times that global warming is prevalent!""An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust."""
296	339	I have very little sympathy for refugees of any type.  They go to another country and expect to be accommodated.  A country and government's first priority should be to its own people.  These other people have no inherent rights to be taken care of or even allowed to enter the country.  We exist in a world of borders and law--for the better.  These people come from countries that are hellholes they must flee, and they are complicit in that.  How anyone can bang on the door of another country and expect anything is beyond me.  They have no right to that.  This refugee issue is going to get more problematic and I think it behooves non crappy countries to decide, well in advance, what they're going to do about mass refugee groups, how many they'll take, etc.  you can't wait until they're ther	1.3333333333333333	2.375	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	1	train	53	Anger	143	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I have very little sympathy for refugees of any type.  They go to another country and expect to be accommodated.  A country and government's first priority should be to its own people.  These other people have no inherent rights to be taken care of or even allowed to enter the country.  We exist in a world of borders and law--for the better.  These people come from countries that are hellholes they must flee, and they are complicit in that.  How anyone can bang on the door of another country and expect anything is beyond me.  They have no right to that.  This refugee issue is going to get more problematic and I think it behooves non crappy countries to decide, well in advance, what they're going to do about mass refugee groups, how many they'll take, etc.  you can't wait until they're ther""An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear, surprise, positive, negative, sadness, anticipation."""
470	326	I find all sorts of things wrong with this article and perspective.  Trump has been the greatest Presidential ally for Israel, possibly since its creation.  Obama abandoned Israel and buddied up to Iran--Israel's mortal enemy.  Is that the type of President Jews want?  Obviously that's a false dichotomy, and certainly Jews are allowed to dislike Trump for all sorts of reasons.  But to place this all on Trump is missing the point, in my opinion.  Trump is a symptom of any rise in anti-semitism, not the cause.  The 2016 push-back by whites and males was a long time coming, and was due to cultural changes that have absolutely nothing to do with Trump.  Trans, gays, women, minorities--all of that stuff being shoved in people's faces, aggressively, leads to push back.  Welcome to it.	1.1666666666666667	4.75	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	1	train	54	Anger	133	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I find all sorts of things wrong with this article and perspective.  Trump has been the greatest Presidential ally for Israel, possibly since its creation.  Obama abandoned Israel and buddied up to Iran--Israel's mortal enemy.  Is that the type of President Jews want?  Obviously that's a false dichotomy, and certainly Jews are allowed to dislike Trump for all sorts of reasons.  But to place this all on Trump is missing the point, in my opinion.  Trump is a symptom of any rise in anti-semitism, not the cause.  The 2016 push-back by whites and males was a long time coming, and was due to cultural changes that have absolutely nothing to do with Trump.  Trans, gays, women, minorities--all of that stuff being shoved in people's faces, aggressively, leads to push back.  Welcome to it.""An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: negative."""
213	273	I think it was good that they killed that kids horse what was he doing there any way his parents should get locked up for putting him at risk like that. I think we need more oil and I don't care how we get it. I hope we build more pipelines all over this country. I don't need to be paying more for my gas.	4.333333333333333	4.125	33	1	4	5	33	36000	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285	2	train	55	Anger	65	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I think it was good that they killed that kids horse what was he doing there any way his parents should get locked up for putting him at risk like that. I think we need more oil and I don't care how we get it. I hope we build more pipelines all over this country. I don't need to be paying more for my gas.""An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: trust, positive, anticipation."""
271	146	It makes me angry that people will attack or kill other people just because they have a different religion, race or sexuality. When will people learn that it is okay to be different. I can see how Trump's words give some people the idea that this is okay. Trump is part of the problem and not a part of the answer.	6.333333333333333	6.75	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	2	train	56	Anger	61	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"It makes me angry that people will attack or kill other people just because they have a different religion, race or sexuality. When will people learn that it is okay to be different. I can see how Trump's words give some people the idea that this is okay. Trump is part of the problem and not a part of the answer.""An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative."""
354	116	I don't care about cholera we need to fix our own water problems here in the states before we try to help the rest of the world with their problems look at Flint Michigan we have people in America suffering without having a safe source of clean drinking water we need to help our own before we can help others.	3.8333333333333335	4.5	33	1	4	5	33	36000	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285	1	train	57	Anger	60	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I don't care about cholera we need to fix our own water problems here in the states before we try to help the rest of the world with their problems look at Flint Michigan we have people in America suffering without having a safe source of clean drinking water we need to help our own before we can help others.""An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: positive, negative."""
141	94	The ISIS need to be stopped. They cant keep killing people indiscriminately and feel they can do anyhow they want. With the level at which they operate, I wish more global powers will be raised against them to stop the nuisance they creating in the world. More attempt should be made to clip their wings. 	6.5	2.75	40	1	7	1	28	165000	6.25	5.75	3.25	6.75	6.0	3.357	2.429	3.2145	3.4285	1	train	58	Anger	55	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"The ISIS need to be stopped. They cant keep killing people indiscriminately and feel they can do anyhow they want. With the level at which they operate, I wish more global powers will be raised against them to stop the nuisance they creating in the world. More attempt should be made to clip their wings. ""An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 165000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: anger, negative."""
161	375	Polar bears just can't catch a break man.  It sucks that in almost every possible way, we are just ocmpletely screwing the polar bears over.  I would like to see what the cause of the bears dying is?  Are the tourists themselves killing them?  Are there bear attacks, and so police have to put them down?	2.1666666666666665	1.875	49	1	5	1	31	82000	3.5	2.5	2.0	4.5	5.0	3.571	2.286	1.857	2.0	2	train	59	Anger	56	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"Polar bears just can't catch a break man.  It sucks that in almost every possible way, we are just ocmpletely screwing the polar bears over.  I would like to see what the cause of the bears dying is?  Are the tourists themselves killing them?  Are there bear attacks, and so police have to put them down?""An essay written by a 31 years old female, postgradute or with a professional degree, with an income of 82000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear."""
3	35	I wonder why there aren't more people trying to help these people. I understand Haiti is not the richest nor less corrupt country but surely there must be a way to help. Supplies being looted by crowds is understandable because they are hungry and people need food and water to survive. We must think of other ways to distribute the food and water.	5.833333333333333	6.0	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	60	Anger	63	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I wonder why there aren't more people trying to help these people. I understand Haiti is not the richest nor less corrupt country but surely there must be a way to help. Supplies being looted by crowds is understandable because they are hungry and people need food and water to survive. We must think of other ways to distribute the food and water.""An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive."""
464	18	I don't know why we have a need to put our troops in all these different countries our army should be used to protect our borders and defend against enemy attacks on the homeland the time for us to be the policemen of the world is over there are places here that look like its a third world country bring all our troops home	4.0	4.125	33	1	4	5	33	36000	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285	2	train	61	Anger	64	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I don't know why we have a need to put our troops in all these different countries our army should be used to protect our borders and defend against enemy attacks on the homeland the time for us to be the policemen of the world is over there are places here that look like its a third world country bring all our troops home""An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, positive."""
214	273	Well while I am sorry for the people affected by this, it is never appropriate to protest on private land, block public highways, shoot guns at police, or throw rocks.  These people do these things then act so shocked when the police react and suddenly they are the victims.  Sorry, not in my book.  If you hae an issue, you can contact politicians or go vote.  Disrupting the peace and threatening the safety of others is not an appropriate response.  it makes me mad.  	1.0	1.125	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	2	train	62	Anger	84	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"Well while I am sorry for the people affected by this, it is never appropriate to protest on private land, block public highways, shoot guns at police, or throw rocks.  These people do these things then act so shocked when the police react and suddenly they are the victims.  Sorry, not in my book.  If you hae an issue, you can contact politicians or go vote.  Disrupting the peace and threatening the safety of others is not an appropriate response.  it makes me mad.  ""An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive."""
467	326	This article is ridiculous.  I'm part Jewish and all of this is absurd.  Likening our country to Nazi Germany in any way is just embarrassing.  The idea that our democracy is under threat because we had a democratic election is too stupid for words.  I like Jews and am part Jewish, as I said, but I have no sympathy for this kind of nonsense.  Trump has supported Israel far more than any other President in recent memory.  Obama abandoned Israel and sided with Iran.  Is that what Jews want in a President?  They feel safe with that?  They feel threatened by a President who supports them and vows to defend them?  People are stupid, even Jews, some of the smartest people in the world.	1.0	2.5	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	1	train	63	Anger	124	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"This article is ridiculous.  I'm part Jewish and all of this is absurd.  Likening our country to Nazi Germany in any way is just embarrassing.  The idea that our democracy is under threat because we had a democratic election is too stupid for words.  I like Jews and am part Jewish, as I said, but I have no sympathy for this kind of nonsense.  Trump has supported Israel far more than any other President in recent memory.  Obama abandoned Israel and sided with Iran.  Is that what Jews want in a President?  They feel safe with that?  They feel threatened by a President who supports them and vows to defend them?  People are stupid, even Jews, some of the smartest people in the world.""An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative."""
344	186	This article was a little hard for me to follow with the different people and places. I think south africa needs a great peace keeping leader to step in and take the rains. It breaks my heart these people are subject to being afraid of such violence and brutality. The women that were raped and especially by there government is nonesense and cant believe in 2019 this is still happening. They need to create a more civilized society over there. Even aid workers who are just there to help were brutally raped that tells me these people have no consequences for actions and to consious of human suffering. This whole article was truly apolling to me.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	1	train	64	Sadness	116	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"This article was a little hard for me to follow with the different people and places. I think south africa needs a great peace keeping leader to step in and take the rains. It breaks my heart these people are subject to being afraid of such violence and brutality. The women that were raped and especially by there government is nonesense and cant believe in 2019 this is still happening. They need to create a more civilized society over there. Even aid workers who are just there to help were brutally raped that tells me these people have no consequences for actions and to consious of human suffering. This whole article was truly apolling to me.""An essay written by a 27 years old female, postgradute or with a professional degree, with an income of 25000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative."""
126	314	It's quite sad what happened to the family. I can't even imagine what everyone is going through especially family members. Losing someone to an accident is something you never expect and something that will hurt for a long time. I felt really sad while reading the article because the children were so young and had so much ahead of them.	2.0	1.0	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	1	train	65	Sadness	60	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"It's quite sad what happened to the family. I can't even imagine what everyone is going through especially family members. Losing someone to an accident is something you never expect and something that will hurt for a long time. I felt really sad while reading the article because the children were so young and had so much ahead of them.""An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 85000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive, anticipation."""
